target_id,run_id,step,layer,family,target_metric,target_value,alpha_min,alpha_max,bracketed,root_alpha,iterations
r6_s14000_l1,6,14000,1,block,kl,0.5865197479724884,0.077545400470125,1.240726407522,True,0.4995444709770779,6
r6_s14000_l1,6,14000,1,block,nll_damage,0.6223341888851589,0.077545400470125,1.240726407522,True,0.5049841536170927,8
r6_s14000_l1,6,14000,1,noise,kl,0.5865197479724884,0.077545400470125,1.240726407522,True,0.6452032662097491,11
r6_s14000_l1,6,14000,1,noise,nll_damage,0.6223341888851589,0.077545400470125,1.240726407522,True,0.6566589939732829,10
r6_s14000_l2,6,14000,2,block,kl,0.4509906868139903,0.07055107022925,1.128817123668,True,0.4411505620933213,10
r6_s14000_l2,6,14000,2,block,nll_damage,0.4819903373718264,0.07055107022925,1.128817123668,True,0.46255678873460315,11
r6_s14000_l2,6,14000,2,noise,kl,0.4509906868139903,0.07055107022925,1.128817123668,True,0.581471556982265,10
r6_s14000_l2,6,14000,2,noise,nll_damage,0.4819903373718264,0.07055107022925,1.128817123668,True,0.5934002350013085,11
r6_s14000_l3,6,14000,3,block,kl,0.4482773906654782,0.071863957896125,1.149823326338,True,0.42914503251489233,8
r6_s14000_l3,6,14000,3,block,nll_damage,0.4883725378248427,0.071863957896125,1.149823326338,True,0.4561018189869291,11
r6_s14000_l3,6,14000,3,noise,kl,0.4482773906654782,0.071863957896125,1.149823326338,True,0.5827477579775956,10
r6_s14000_l3,6,14000,3,noise,nll_damage,0.4883725378248427,0.071863957896125,1.149823326338,True,0.5979317931977532,11
r6_s14000_l4,6,14000,4,block,kl,1.044528702894847,0.08762912538825,1.402066006212,True,0.5629770513067376,10
r6_s14000_l4,6,14000,4,block,nll_damage,1.0565301047431097,0.08762912538825,1.402066006212,True,0.5721976667406792,10
r6_s14000_l4,6,14000,4,noise,kl,1.044528702894847,0.08762912538825,1.402066006212,True,0.7202735192398214,9
r6_s14000_l4,6,14000,4,noise,nll_damage,1.0565301047431097,0.08762912538825,1.402066006212,True,0.7105881424921325,10
r6_s14000_l5,6,14000,5,block,kl,0.2650355199972788,0.042110129921875,0.67376207875,True,0.372378681523449,10
r6_s14000_l5,6,14000,5,block,nll_damage,0.2909433576795791,0.042110129921875,0.67376207875,True,0.41553603926592975,11
r6_s14000_l5,6,14000,5,noise,kl,0.2650355199972788,0.042110129921875,0.67376207875,True,0.3508448004622233,10
r6_s14000_l5,6,14000,5,noise,nll_damage,0.2909433576795791,0.042110129921875,0.67376207875,True,0.37338830255189076,9
r6_s14000_l8,6,14000,8,block,kl,0.2307179205947452,0.050383620392875,0.806137926286,True,0.36662570697873426,10
r6_s14000_l8,6,14000,8,block,nll_damage,0.271018319659763,0.050383620392875,0.806137926286,True,0.3568321110158521,10
r6_s14000_l8,6,14000,8,noise,kl,0.2307179205947452,0.050383620392875,0.806137926286,True,0.3965737533256145,9
r6_s14000_l8,6,14000,8,noise,nll_damage,0.271018319659763,0.050383620392875,0.806137926286,True,0.43599389928201354,10
