run_id,step,progress,layer,top1_agreement,top1_damage,nll_damage,kl,family,catastrophic
5,143000,1.0,5,0.6286892361111112,0.37131076388888884,0.46496550242106105,0.4473706583182017,block_deletion,False
5,143000,1.0,6,0.6395399305555555,0.3604600694444445,0.41054696506924104,0.40990516543388367,block_deletion,False
5,143000,1.0,7,0.5805121527777778,0.41948784722222227,0.7427115705278186,0.6301431126064725,block_deletion,False
5,143000,1.0,8,0.625,0.375,0.4645285606384279,0.5062560439109802,block_deletion,False
5,143000,1.0,9,0.6449652777777778,0.35503472222222215,0.46971874766879607,0.4552549189991421,block_deletion,False
5,143000,1.0,10,0.5381944444444445,0.4618055555555555,0.9176686339908176,0.8987416625022888,block_deletion,False
6,14000,0.0979020979020979,1,0.5846354166666666,0.4153645833333333,0.6223341888851589,0.5865197479724884,block_deletion,False
6,14000,0.0979020979020979,2,0.6282552083333334,0.3717447916666667,0.48199033737182645,0.4509906868139903,block_deletion,False
6,14000,0.0979020979020979,3,0.626953125,0.373046875,0.48837253782484275,0.4482773906654782,block_deletion,False
6,14000,0.0979020979020979,4,0.4563802083333333,0.5436197916666666,1.0565301047431097,1.0445287028948467,block_deletion,False
6,14000,0.0979020979020979,5,0.7202690972222223,0.27973090277777773,0.2909433576795791,0.26503551999727887,block_deletion,False
6,14000,0.0979020979020979,6,0.7562934027777778,0.2437065972222222,0.19716986020406072,0.1680924081140094,block_deletion,False
6,14000,0.0979020979020979,7,0.6861979166666666,0.3138020833333333,0.38871230019463443,0.2799248728487227,block_deletion,False
6,14000,0.0979020979020979,8,0.7087673611111112,0.2912326388888889,0.27101831965976303,0.2307179205947452,block_deletion,False
6,14000,0.0979020979020979,9,0.7237413194444445,0.2762586805555555,0.2137982315487331,0.21340440213680267,block_deletion,False
6,14000,0.0979020979020979,10,0.6907552083333334,0.3092447916666667,0.4052749474843343,0.3138347069422404,block_deletion,False
6,72000,0.5034965034965035,1,0.5733506944444444,0.4266493055555556,0.7929642995198569,0.7643024126688639,block_deletion,False
6,72000,0.5034965034965035,2,0.6095920138888888,0.39040798611111116,0.5819150341881646,0.5691659980350071,block_deletion,False
6,72000,0.5034965034965035,3,0.5705295138888888,0.42947048611111116,0.652304967244466,0.6611291766166687,block_deletion,False
6,72000,0.5034965034965035,4,0.3307291666666667,0.6692708333333334,1.7505127059088814,1.7777680026160347,block_deletion,False
6,72000,0.5034965034965035,5,0.689670138888889,0.3103298611111111,0.32531163427564813,0.32503095600340104,block_deletion,False
6,72000,0.5034965034965035,6,0.7293836805555555,0.2706163194444445,0.2139054139455158,0.22372630735238394,block_deletion,False
6,72000,0.5034965034965035,7,0.640842013888889,0.3591579861111111,0.5356436570485431,0.45307992564307314,block_deletion,False
6,72000,0.5034965034965035,8,0.6278211805555556,0.3721788194444444,0.48362999492221403,0.4070446689923604,block_deletion,False
6,72000,0.5034965034965035,9,0.6603732638888888,0.33962673611111116,0.38378339343600815,0.37108295493655735,block_deletion,False
6,72000,0.5034965034965035,10,0.6729600694444445,0.3270399305555555,0.4598767492506239,0.4138943354288737,block_deletion,False
6,143000,1.0,1,0.5499131944444445,0.4500868055555555,0.7725881205664741,0.7476856973436145,block_deletion,False
6,143000,1.0,2,0.552734375,0.447265625,0.700036923090617,0.6894046068191528,block_deletion,False
6,143000,1.0,3,0.5106336805555555,0.4893663194444445,0.8161831167009143,0.8249830868509079,block_deletion,False
6,143000,1.0,4,0.3025173611111111,0.697482638888889,1.937442382176717,1.9717504978179932,block_deletion,False
6,143000,1.0,5,0.5451388888888888,0.45486111111111116,0.7230224344465467,0.701086355580224,block_deletion,False
6,143000,1.0,6,0.6592881944444444,0.3407118055555556,0.36049575275845,0.32916684945424396,block_deletion,False
6,143000,1.0,7,0.5379774305555555,0.4620225694444445,0.8014676570892335,0.7113470170232986,block_deletion,False
6,143000,1.0,8,0.6297743055555556,0.3702256944444444,0.4686655733320448,0.4219082163439856,block_deletion,False
6,143000,1.0,9,0.6195746527777778,0.38042534722222227,0.4493070708380806,0.42085370421409607,block_deletion,False
6,143000,1.0,10,0.4754774305555555,0.5245225694444445,1.1513046953413224,1.0211710002687242,block_deletion,False
8,14000,0.0979020979020979,1,0.6597222222222222,0.34027777777777785,0.39173073238796635,0.4072243273258209,block_deletion,False
8,14000,0.0979020979020979,2,0.613498263888889,0.3865017361111111,0.5116835700141059,0.5077182418770261,block_deletion,False
8,14000,0.0979020979020979,3,0.6102430555555555,0.3897569444444445,0.4941637251112196,0.5229583117696973,block_deletion,False
8,14000,0.0979020979020979,4,0.4283854166666667,0.5716145833333334,1.2176927460564504,1.222296569082472,block_deletion,False
8,14000,0.0979020979020979,5,0.722439236111111,0.2775607638888889,0.2745188872019451,0.2210980537864897,block_deletion,False
8,14000,0.0979020979020979,6,0.7456597222222223,0.25434027777777773,0.21310692363315184,0.18686280316776702,block_deletion,False
8,14000,0.0979020979020979,7,0.7013888888888888,0.2986111111111111,0.3031896485222713,0.23135618534353042,block_deletion,False
8,14000,0.0979020979020979,8,0.6861979166666666,0.3138020833333333,0.44642938507927754,0.3236706985367669,block_deletion,False
8,14000,0.0979020979020979,9,0.7369791666666666,0.2630208333333333,0.18868380122714568,0.20558327767584061,block_deletion,False
8,14000,0.0979020979020979,10,0.691189236111111,0.3088107638888889,0.31545103920830614,0.28832231627570254,block_deletion,False
8,72000,0.5034965034965035,1,0.5616319444444445,0.4383680555555555,0.7441590627034506,0.741052296426561,block_deletion,False
8,72000,0.5034965034965035,2,0.5759548611111112,0.42404513888888884,0.6189210679796009,0.6622003846698337,block_deletion,False
8,72000,0.5034965034965035,3,0.5648871527777778,0.43511284722222215,0.6404398547278509,0.6975903709729513,block_deletion,False
8,72000,0.5034965034965035,4,0.3791232638888889,0.620876736111111,1.4285152753194172,1.43933990266588,block_deletion,False
8,72000,0.5034965034965035,5,0.693576388888889,0.3064236111111111,0.319316969977485,0.297220915555954,block_deletion,False
8,72000,0.5034965034965035,6,0.685546875,0.31445312499999994,0.3561698860592311,0.32367729478412205,block_deletion,False
8,72000,0.5034965034965035,7,0.6653645833333334,0.3346354166666667,0.3360793325636123,0.3421697583463457,block_deletion,False
8,72000,0.5034965034965035,8,0.5828993055555555,0.4171006944444445,0.7138565911187067,0.5807838241259257,block_deletion,False
8,72000,0.5034965034965035,9,0.697265625,0.30273437500000006,0.29945537779066306,0.30478105942408246,block_deletion,False
8,72000,0.5034965034965035,10,0.6929253472222222,0.3070746527777778,0.48912805981106217,0.4546317756175995,block_deletion,False
8,143000,1.0,1,0.5670572916666666,0.4329427083333333,0.6730988290574818,0.6980229881074694,block_deletion,False
8,143000,1.0,2,0.5414496527777778,0.45855034722222215,0.7439439031812881,0.7849934034877353,block_deletion,False
8,143000,1.0,3,0.5028211805555555,0.4971788194444445,0.9007845454745823,0.9562838276227316,block_deletion,False
8,143000,1.0,4,0.3109809027777778,0.6890190972222222,1.764314068688287,1.8047940333684285,block_deletion,False
8,143000,1.0,5,0.6460503472222222,0.35394965277777785,0.4831451045142279,0.44762351446681553,block_deletion,False
8,143000,1.0,6,0.6375868055555556,0.3624131944444444,0.4873672591315377,0.4478689365916782,block_deletion,False
8,143000,1.0,7,0.6082899305555555,0.3917100694444445,0.47159806887308786,0.45761813057793505,block_deletion,False
8,143000,1.0,8,0.5494791666666666,0.4505208333333333,0.8426271544562448,0.7230100499259101,block_deletion,False
8,143000,1.0,9,0.646267361111111,0.3537326388888889,0.4186571968926325,0.4151734941535526,block_deletion,False
8,143000,1.0,10,0.5394965277777778,0.46050347222222215,0.9312289555867513,0.9103376732932197,block_deletion,False
