target_id,run_id,step,layer,selected_beta,target_kl,target_nll_damage,alpha_min,alpha_max,block_alpha,noise_alpha,block_alpha_multiplier,noise_alpha_multiplier,objective,block_kl,block_nll_damage,block_output_logit_norm,block_output_abs_cosine,block_hidden_relative_norm,noise_kl,noise_nll_damage,noise_output_logit_norm,noise_output_abs_cosine,noise_hidden_relative_norm,no_bracket,numerical_issue,pathological,boundary_selected,coordinate_converged,block_evaluations,noise_evaluations,relative_kl_difference,relative_nll_difference,hidden_norm_ratio,output_norm_ratio,absolute_cosine_difference,pass_kl,pass_nll,pass_hidden_norm,pass_output_norm,pass_abs_cosine,block_target_kl_log_error,noise_target_kl_log_error,block_target_nll_log_error,noise_target_nll_log_error,mean_target_log_error,calibration_class,damage_regime
r3_s72000_l9,3,72000,9,0.368810393754,0.319050669670105,0.3441070450676811,0.04610129921925,0.737620787508,0.3512666995716683,0.3851390248840334,0.9524316709088372,1.0442737824274138,0.3415935010817272,0.3607148230075836,0.3419392108917236,233.23562622070312,0.0025253719650208,0.3512666821479797,0.3477777441342671,0.3424483935038247,251.0128173828125,0.0023811643477529,0.3851394951343536,False,False,False,False,True,25,26,0.035865115731727314,0.001486888599158978,1.096430474929039,1.0762198787988217,0.00014420761726789992,True,True,True,True,True,0.12273775291652199,0.08621368019695569,0.006319811156751195,0.004831816041759224,0.05502576507799703,PASS-A,low
r3_s72000_l10,3,72000,10,0.492052665603,0.4807328250673082,0.5195619265238443,0.061506583200375,0.984105331206,0.4487774665624985,0.4686465424754125,0.9120516927035268,0.9524316709088372,0.3440032575733091,0.4808002114295959,0.5061020851135254,275.78521728515625,0.0028358832933008,0.4487807154655456,0.4804920752843221,0.4505875905354815,295.3457845052083,0.0024489584999779,0.468646506468455,False,False,False,False,True,23,27,0.0006408818838860434,0.10969030994130617,1.044266142278991,1.0709268154856422,0.00038692479332289986,True,True,True,True,True,0.000140164424601614,0.0005009229118642102,0.02624760934824478,0.14243351977236626,0.04233055411426922,PASS-A,mid
r3_s143000_l1,3,143000,1,0.692902384351,0.8428021934297351,0.8603199587927923,0.086612798043875,1.385804768702,0.550453566616108,0.709034214112059,0.794417192158582,1.023281533049087,0.3761906251059045,0.844368577003479,0.9293920993804932,786.7745971679688,0.0015589364338666,0.5504538416862488,0.8425317406654358,0.8638714949289961,940.9656168619792,0.0012949932909881,0.7090341250101725,False,False,False,False,True,27,22,0.0021753963708145484,0.07049834455787961,1.288090065531824,1.195978645280399,0.0002639431428784998,True,True,False,True,True,0.0018568174025276735,0.00032094858015899424,0.07722635067675203,0.0041196598573469195,0.020880944129196402,PASS-B,high
r3_s143000_l2,3,143000,2,0.754475145664,0.9341029723485312,0.9460280471377904,0.094309393208,1.508950291328,0.5571143107890537,0.7466005941403917,0.7384130729697497,0.9895628748423806,0.3259601625596899,0.9319692850112916,0.9525034427642822,971.1263427734376,0.0013035133015364,0.5571144819259644,0.9102861881256104,0.96129568417867,804.6943969726562,0.0016852224944159,0.7466004093488058,False,False,False,False,True,22,25,0.023265892164481102,0.00914624039106116,1.340120268939055,1.2068262764434738,0.00038170919287949996,True,True,False,True,True,0.00228682277299578,0.02582763840481992,0.0068215046954338155,0.01600982874451622,0.012736448654441433,PASS-B,high
r3_s143000_l3,3,143000,3,0.681526128789,1.7876547045177882,1.8058287567562523,0.085190766098625,1.363052257578,0.7417018058299273,0.6615270817344986,1.0882954805384395,0.9706554947643202,0.2339066335478566,1.7894127368927002,1.8036043643951416,1028.2373046875,0.0018171891570091,0.7417015433311462,1.7844191392262776,1.889663139979045,1199.797383626302,0.0019658134939769,0.6615269581476847,False,False,False,False,True,22,24,0.002790634918075938,0.045541860749243185,1.1211962478563746,1.1668487207735982,0.0001486243369678,True,True,True,True,True,0.0009829462515065863,0.0018115897475443914,0.0012325440411555162,0.045378948943536244,0.012351507245935684,PASS-A,high
r3_s143000_l4,3,143000,4,0.381006321887,0.5821225576930575,0.6313434176974825,0.047625790235875,0.762012643774,0.3799761021615362,0.3935890095736414,0.9972960560854702,1.0330248790212284,0.2785817593148673,0.5543675422668457,0.6477091312408447,775.3712158203125,0.0020534198265522,0.3799758851528168,0.6019613941510519,0.6282234986623125,724.4070231119791,0.0018203217769041,0.3935890197753906,False,False,False,False,True,29,24,0.07906462498534136,0.030083924463443518,1.0358263120225726,1.0703529798612337,0.0002330980496480998,True,True,True,True,True,0.04885310532405024,0.033512308144104136,0.02559176596536326,0.004953965327827665,0.028227786190336324,PASS-A,mid
r3_s143000_l5,3,143000,5,0.391832724372,0.519927226834827,0.5389819410112168,0.0489790905465,0.783665448744,0.2825123748125647,0.391832724372,0.7210025024463035,1.0,0.2937735499462676,0.5220636129379272,0.5316317081451416,788.3778076171875,0.0017765648663043,0.2825105786323547,0.5222770174344381,0.5311025778452558,656.9151000976562,0.0018826263646284,0.3918327887852986,False,False,False,False,True,26,21,0.00040860403461588163,0.0009952948475024236,1.3869667843299542,1.2001213056298872,0.00010606149832410004,True,True,False,True,True,0.004100590936382796,0.0045092784723739995,0.01373109404632776,0.014726884528642757,0.009266961995931827,FAIL-TRADEOFF,mid
r3_s143000_l8,3,143000,8,0.430339887499,0.4659952885574765,0.4829959604475231,0.053792485937375,0.860679774998,0.4642338003451304,0.4257042719087547,1.07876079775712,0.9892280131939756,0.2714487522649786,0.5165768265724182,0.479241132736206,829.6639404296875,0.0016916850581765,0.4642323553562164,0.4731343587239583,0.4787221749623613,834.3184204101562,0.0013998954479272,0.4257045090198517,False,False,False,False,True,24,18,0.08409681893148135,0.0010828740239422494,1.0905037309212,1.0056100786760218,0.00029178961024929986,True,True,True,True,True,0.10304849838935953,0.015203880971524569,0.007804410776531114,0.008887871532158498,0.03373616541739343,PASS-A,mid
r3_s143000_l10,3,143000,10,0.78055982873,0.971138185924954,1.0564743412865532,0.09756997859125,1.56111965746,0.7731976977516274,0.7474666527733648,0.99056814006128,0.9576032806985736,0.5324560511206236,0.970335841178894,1.0120375156402588,1251.25927734375,0.0009181103669106,0.7731986045837402,0.9705696503321328,0.95325509707133,2310.0259602864585,0.0005770554998889,0.7474660078684489,False,False,False,False,True,30,22,0.00024089889186085082,0.05808324065115356,1.0344264440715354,1.8461609053483485,0.0003410548670217,True,True,True,False,True,0.0008265315739855503,0.0005856036613258714,0.0429716302853175,0.10281000446729809,0.036798442496981755,FAIL-TRADEOFF,high
r5_s14000_l1,5,14000,1,0.631372890605,0.6387513412369622,0.622386932373047,0.078921611325625,1.26274578121,0.5252001457763665,0.6522239039345135,0.8318382901633682,1.0330248790212284,0.2360780788585957,0.6358091831207275,0.6574022769927979,259.6761474609375,0.0031784400343894,0.525200366973877,0.6381771961847941,0.6454074382781982,264.42271931966144,0.0031754096659521,0.6522241830825806,False,False,False,False,True,23,23,0.003710588655036864,0.018245812547940138,1.2418578205501898,1.0182788134572043,3.0303684372999865e-06,True,True,True,True,True,0.004616749516184578,0.0008992595498232658,0.054734147758643985,0.03631982751919899,0.024142496085962705,PASS-A,mid
r5_s14000_l2,5,14000,2,0.602549156242,0.5554652412732443,0.5288314819335939,0.07531864453025,1.205098312484,0.4799732295324238,0.602549156242,0.7965710756711335,1.0,0.3560310283654447,0.5691145658493042,0.5195925235748291,251.17794799804688,0.0032039212528616,0.4799738526344299,0.5187245011329651,0.5285100142161054,240.63509623209637,0.003162980157261,0.602549135684967,False,False,False,False,True,23,17,0.08854116155178832,0.016872888689730702,1.2553790844595043,1.0438126105918553,4.094109560059999e-05,True,True,False,True,True,0.024275724658931436,0.06843311926230886,0.017624925551646783,0.0006080679299245463,0.027735459350702905,PASS-B,mid
r5_s14000_l3,5,14000,3,0.543941998153,0.4578365882237752,0.4511782328287761,0.067992749769125,1.087883996306,0.4524717816916375,0.5294117891257802,0.8318382901633682,0.9732872087896168,0.3401697153753679,0.5033517479896545,0.4512269496917724,234.1695251464844,0.0031441629398614,0.4524712860584259,0.4508489072322845,0.456681489944458,226.334716796875,0.0031585022031019,0.5294121305147806,False,False,False,False,True,23,22,0.10430646355567866,0.011943861033975755,1.1700458058376098,1.0346160255946981,1.4339263240500076e-05,True,True,True,True,True,0.09477689970480879,0.015380060028176034,0.00010797115084719589,0.012123733183543739,0.030597166016843938,PASS-A,mid
r5_s14000_l4,5,14000,4,0.482595788767,0.6056164900461832,0.5590471161736382,0.060324473595875,0.965191577534,0.5122161801829929,0.4985334563071845,1.061377227289262,1.0330248790212284,0.2600281793974124,0.6190934181213379,0.5554831027984619,245.62124633789065,0.0032054875046014,0.512215793132782,0.5671058495839437,0.5610957940419512,271.2226867675781,0.0029277807722489,0.498533546924591,False,False,False,False,True,23,25,0.08397370576988589,0.01000308913930238,1.0274449859845303,1.1042313757925835,0.0002777067323525002,True,True,True,True,True,0.02200924807974212,0.06570096114886853,0.006395565526735286,0.003657890674364113,0.024440916357427515,PASS-A,mid
r5_s14000_l8,5,14000,8,0.408687082529,0.2813361187775929,0.2636863125695119,0.051085885316125,0.817374165058,0.393485137602575,0.393485137602575,0.9628029718180624,0.9628029718180624,0.7169797568790235,0.3614989817142486,0.2628462314605713,227.60397338867188,0.0025859340094029,0.3934833705425262,0.2619236608346303,0.2656347751617431,205.5486246744792,0.0026852585530529,0.3934851785500844,False,False,False,False,True,28,28,0.2754511794401923,0.010497660554699193,1.0000045948766672,1.10729990895887,9.932454365000004e-05,False,True,True,True,True,0.2507091180130763,0.07149701630288459,0.003190996762903069,0.007362152909271271,0.08318982099703381,FAIL-TRADEOFF,low
r5_s72000_l1,5,72000,1,0.675681457476,0.8380605710877312,0.8611141840616862,0.0844601821845,1.351362914952,0.5071036871285827,0.693286966733605,0.7505070348132128,1.026055930738976,0.3366552085200873,0.9019110202789308,0.8610107898712158,347.9410400390625,0.0029077078215777,0.5071037411689758,0.8635298609733582,0.862214008967082,327.30908203125,0.0028911102563142,0.6932870149612427,False,False,False,False,True,23,26,0.042555372362234375,0.001395499357877075,1.3671502666549253,1.0630350917236162,1.6597565263499776e-05,True,True,False,True,True,0.07342548965154286,0.029938099908653967,0.0001200774533318839,0.0012763965205970142,0.02619001588353143,FAIL-TRADEOFF,high
r5_s72000_l2,5,72000,2,0.66755083872,0.7998163170284696,0.7792376942104763,0.08344385484,1.33510167744,0.5003238019478264,0.6729953153494644,0.7494916835205777,1.0081558981184175,0.1937563490739578,0.7999483942985535,0.7806637287139893,323.55584716796875,0.0029696933925151,0.5003242492675781,0.813298225402832,0.7796930472056074,318.1930847167969,0.0029838080517947,0.6729951103528341,False,False,False,False,True,22,21,0.016414435304671057,0.0012434054160309178,1.3451179137083258,1.0168537994970723,1.4114659279600063e-05,True,True,False,True,True,0.00016512086989898072,0.016715765608614024,0.001828365407987583,0.0005841863220522638,0.004823359552138213,PASS-B,high
r5_s72000_l4,5,72000,4,0.418143959365,0.7240708205435012,0.7584351963467068,0.052267994920625,0.83628791873,0.5601738827403545,0.4366567740452634,1.3396675240533031,1.0442737824274138,0.3864771360152572,0.8055643439292908,0.7557718753814697,299.29315185546875,0.0029888967983424,0.560172975063324,0.7485913832982382,0.7558222611745196,324.5734354654948,0.0027807287406176,0.4366569717725118,False,False,False,False,True,27,22,0.0707242829953922,6.666354728893075e-05,1.2828673564723898,1.0844666289666194,0.0002081680577248001,True,True,False,True,True,0.10665387412626108,0.03330407895022404,0.0035177800466839938,0.003451114277282018,0.03673171185011278,PASS-B,high
r5_s72000_l6,5,72000,6,0.295861376879,0.3031642966800266,0.304299275080363,0.036982672109875,0.591722753758,0.305632163057483,0.3077080096794177,1.0330248790212284,1.0400411602399278,0.4723434157874663,0.3781781792640686,0.3023321628570556,229.82391357421875,0.0025955899618566,0.3056325912475586,0.3053673505783081,0.3025294144948325,223.8998057047526,0.0024454948337127,0.3077079157034556,False,False,False,False,True,28,24,0.19253048609903864,0.0006520081298748076,1.0067902590081084,1.0264587450213245,0.00015009512814390027,False,True,True,True,True,0.22109056645091937,0.007240588169885677,0.00648538468350525,0.005833163903891785,0.06016242580205053,FAIL-TRADEOFF,low
r5_s72000_l8,5,72000,8,0.441349574343,0.4778973526424832,0.476203574074639,0.055168696792875,0.882699148686,0.4192186953571074,0.441349574343,0.9498563490882778,1.0,0.2825118611782307,0.5337415933609009,0.4759581089019775,288.3466796875,0.0025084763765335,0.4192165732383728,0.4705042739709218,0.4756435553232832,287.0836181640625,0.0025034080414722,0.4413493971029917,False,False,False,False,True,24,17,0.11847927944266429,0.0006608850081785065,1.0527956795543507,1.004399629388521,5.0683350612998855e-06,True,True,True,True,True,0.11051584827027063,0.01559092312940311,0.0005155955810613085,0.0011766990700026402,0.03194976651268443,PASS-A,mid
r5_s72000_l10,5,72000,10,0.417777390647,0.4103629721535577,0.4008664025200736,0.052222173830875,0.835554781294,0.4410246880645604,0.4246198803136928,1.0556451783605572,1.016378314910953,0.3258849215628664,0.4729291498661041,0.3988373279571533,284.6489562988281,0.0023876572959125,0.4410259127616882,0.420419563849767,0.4001093705495195,291.8604227701823,0.00229476345703,0.4246197740236918,False,False,False,False,True,28,22,0.1110305550656027,0.003179237193618165,1.038637246170835,1.025334596568074,9.289383888250007e-05,True,True,True,True,True,0.14190352241709875,0.024211108205664942,0.005074576595979814,0.0018902748907572195,0.04326987052737518,PASS-A,low
r5_s143000_l1,5,143000,1,0.709756742507,0.899085309770372,0.885656966103448,0.088719592813375,1.419513485014,0.5355698140180746,0.7472253495891901,0.7545822137967114,1.0527907730046262,0.3935996703174103,0.996259868144989,0.8781325817108154,677.3231201171875,0.0019179923692718,0.5355695486068726,0.9474849700927734,0.882775068283081,682.7924397786459,0.00177092749315,0.7472259799639384,False,False,False,False,True,27,27,0.0489580074554576,0.0052589688348299735,1.3951987783981237,1.0080749047227446,0.00014706487612180003,True,True,False,True,True,0.10263021130412683,0.05243315009078092,0.00853211773249617,0.003259271847030319,0.04171368774360856,FAIL-TRADEOFF,high
r5_s143000_l2,5,143000,2,0.748037353707,1.0421509676509433,1.0174618032243514,0.093504669213375,1.496074707414,0.5958649194845731,0.7500654887207252,0.7965710756711335,1.0027112750502023,0.3473437290903278,1.075117588043213,0.9857404232025146,747.2081909179688,0.0018256471958011,0.5958638191223145,1.067186752955119,0.9950184027353924,605.9065144856771,0.0021911405492573,0.7500653664271036,False,False,False,False,True,27,26,0.007376714116014659,0.009324430088299687,1.2587865588678695,1.2332070592643076,0.0003654933534562,True,True,False,True,True,0.031143224404665805,0.023739167784868002,0.031673319312572876,0.022305144584457648,0.027215214021641083,PASS-B,high
r5_s143000_l4,5,143000,4,0.507947334397,1.0863103667895,1.1163584656185574,0.063493416799625,1.015894668794,0.5847435007411527,0.507947334397,1.151189229952983,1.0,0.1778242743381395,1.1104044914245603,1.1145331859588623,567.7335205078125,0.0025885307695716,0.5847445726394653,1.080216884613037,1.1314731438954668,591.4167887369791,0.0022491219763954,0.50794784228007,False,False,False,False,True,21,20,0.027186135362974734,0.014971595241123592,1.151190189162966,1.04171546574876,0.0003394087931761999,True,True,True,True,True,0.021937386010573098,0.005625129561650797,0.0016363681900020922,0.013448432717177305,0.010661829119850823,PASS-A,high
r5_s143000_l5,5,143000,5,0.323725421879,0.4473706583182017,0.464965502421061,0.040465677734875,0.647450843758,0.3045924197512178,0.3473362926385354,0.9408974370417732,1.0729348675259756,0.2525732560585695,0.4827481210231781,0.4657762050628662,428.35400390625,0.0021814967039972,0.3045921921730041,0.4867299795150757,0.4634163379669189,421.8262430826823,0.0020950706675648,0.3473364015420278,False,False,False,False,True,28,28,0.008180836725661875,0.005066525662531018,1.1403325839179923,1.01547499931693,8.642603643240019e-05,True,True,True,True,True,0.0761075648192396,0.08432204822062547,0.0017420576306204072,0.003337346390493529,0.04137725426524475,PASS-A,mid
r5_s143000_l6,5,143000,6,0.315594803123,0.4099051654338836,0.410546965069241,0.039449350390375,0.631189606246,0.3753075853317545,0.3295673787716902,1.189207115002721,1.0442737824274138,0.3218630865400054,0.4303714632987976,0.3947865962982178,478.63482666015625,0.0019677886739373,0.3753085732460022,0.4294867018858592,0.4114085038503008,410.5349629720052,0.0020102594668666,0.3295673032601674,False,False,False,False,True,24,18,0.0020558087335919542,0.04040244038837673,1.1387918932892043,1.1658807892880847,4.247079292930009e-05,True,True,True,True,True,0.04872287478131804,0.0466649499722898,0.03914497540332768,0.002096315747367339,0.03415727897607572,PASS-A,low
r5_s143000_l8,5,143000,8,0.458203932499,0.5062560439109802,0.4645285606384279,0.057275491562375,0.916407864998,0.567485523754767,0.458203932499,1.2384998981998163,1.0,0.4008846901551662,0.4899370670318603,0.4646222591400146,561.1495971679688,0.0017276272410526,0.5674868822097778,0.482752780119578,0.4923107624053955,476.5128072102864,0.0019149468668426,0.458203911781311,False,False,False,False,True,23,21,0.014663693351079109,0.05624192152553572,1.2385029189370742,1.1776170308059144,0.00018731962578999992,True,True,True,True,True,0.0327656087116925,0.04753787672506999,0.00020168631380354743,0.05808710479640019,0.03464806913674156,PASS-A,mid
r5_s143000_l9,5,143000,9,0.477344238099,0.4552549189991421,0.469718747668796,0.059668029762375,0.954688476198,0.5465458559283778,0.4931084738137,1.1449721444318042,1.0330248790212286,0.3461257956628016,0.4513958692550659,0.4833009243011474,460.26861572265625,0.0019814325496554,0.5465466976165771,0.4887485802173614,0.4650126298268633,515.9753723144531,0.0017016058942923,0.4931083222230275,False,False,False,False,True,26,25,0.07642520607565466,0.037840387954417735,1.108370459359783,1.1210309690664721,0.0002798266553631001,True,True,True,True,True,0.008512810221585504,0.07099068276961344,0.0285053849577849,0.01006954023403031,0.02951960454575354,PASS-A,mid
r5_s143000_l10,5,143000,10,0.710123311225,0.8987416625022888,0.9176686339908176,0.088765413903125,1.42024662245,0.654721822868551,0.710123311225,0.921983284479313,1.0,0.430845824921385,0.9753804206848145,0.9133880138397216,822.5361328125,0.0013001537881791,0.6547219753265381,0.9260255297025044,0.9118023713429766,1257.1307779947915,0.0009713501785881,0.7101238171259562,False,False,False,False,True,22,20,0.05060065789269995,0.0017360009905091883,1.08461888234575,1.5283593362595274,0.000328803609591,True,True,True,False,True,0.08183193773922266,0.029906171917774903,0.004675582215776088,0.006413091802206964,0.030706695918745155,FAIL-TRADEOFF,high
r6_s14000_l1,6,14000,1,0.620363203761,0.5865197479724884,0.6223341888851589,0.077545400470125,1.240726407522,0.5049841536170927,0.6548834248826074,0.814013710928674,1.0556451783605572,0.2443366735552274,0.6030318140983582,0.6211555004119873,253.51043701171875,0.0034081358462572,0.5049841403961182,0.6112796465555826,0.6188843250274658,263.56409708658856,0.0031858516546587,0.6548837423324585,False,False,False,False,True,19,26,0.013492732015042691,0.003656371686341191,1.2968402172362476,1.0396577758035463,0.00022228419159849976,True,True,False,True,True,0.027763616625199234,0.041348202726334785,0.0018957757934473332,0.005558848345633518,0.019141610872653717,PASS-B,mid
r6_s14000_l2,6,14000,2,0.564408561834,0.4509906868139903,0.4819903373718264,0.07055107022925,1.128817123668,0.4625567887346031,0.5934002350013085,0.8195424733309542,1.051366465939323,0.4244899939404047,0.518134355545044,0.4812777042388916,245.67611694335935,0.0033551540691405,0.4625568091869354,0.4781306783358256,0.4816629886627197,236.70177205403647,0.0031954622051368,0.5934003790219625,False,False,False,False,True,26,26,0.07720715057996305,0.0007999045658414021,1.2828702707127715,1.037914143233681,0.00015969186400370018,True,True,False,True,True,0.13878789305741865,0.058437391558595564,0.001479615708530984,0.0006793910483243747,0.04984607284321739,PASS-B,mid
r6_s14000_l3,6,14000,3,0.574911663169,0.4482773906654782,0.4883725378248427,0.071863957896125,1.149823326338,0.4554847647156166,0.5979317931977532,0.7922691326262469,1.0400411602399278,0.5462122819349898,0.5434637665748596,0.4865829944610595,244.4180145263672,0.003404397284612,0.4554851353168487,0.4836399753888448,0.4882020155588789,236.24773152669272,0.0032619005069136,0.5979315638542175,False,False,False,False,True,25,25,0.11007871152671293,0.0033162933503376787,1.3127356251438727,1.0345835405355048,0.00014249677769840024,True,True,False,True,True,0.19255082110589428,0.0759285610212476,0.0036710297326332545,0.00034922529387238025,0.06812490928841189,PASS-B,mid
r6_s14000_l4,6,14000,4,0.701033003106,1.044528702894847,1.0565301047431097,0.08762912538825,1.402066006212,0.5721976667406792,0.7105881424921325,0.8162207259936374,1.0136300849514894,0.3164006278453838,1.088817119598389,1.0578320026397705,306.8724975585937,0.0035683284513652,0.572197675704956,1.0180190006891887,1.0581417878468828,351.9426574707031,0.0031556002019594,0.7105875611305237,False,False,False,False,True,25,23,0.06502296633186125,0.0002927634185421295,1.2418567766022945,1.1468693358664495,0.00041272824940580006,True,True,True,True,True,0.04152611392492504,0.02570719899197531,0.001231480697319619,0.0015242869794373532,0.01749727014841433,PASS-A,high
r6_s14000_l5,6,14000,5,0.336881039375,0.2650355199972788,0.2909433576795791,0.042110129921875,0.67376207875,0.4149738659150696,0.3733883025518907,1.231811284734076,1.1083684117236785,0.5971247423726355,0.346116840839386,0.2902023792266845,205.8160095214844,0.0031028734520077,0.4149726033210754,0.2976890206336975,0.2906049887339277,207.3962910970052,0.002787288899223,0.3733880122502644,False,False,False,False,True,28,25,0.1399175494848608,0.0013854184300043505,1.1113709859619902,1.007678127562549,0.0003155845527846998,True,True,True,True,True,0.26691255361088556,0.11618553197283144,0.002550062083828996,0.0011636830744061043,0.09670295768548803,PASS-A,low
r6_s14000_l8,6,14000,8,0.403068963143,0.2307179205947452,0.271018319659763,0.050383620392875,0.806137926286,0.3666257069787342,0.3965737533256145,0.9095855560793042,0.983885611616588,0.5342321970318522,0.2308118790388107,0.2853901386260986,182.23452758789065,0.0032529896125197,0.3666266798973083,0.2311254392067591,0.2271697521209716,194.4499308268229,0.0027160880466302,0.396573672691981,False,False,False,False,True,23,28,0.001356666618025948,0.20400279696210497,1.081682524585988,1.0670312229006151,0.0005369015658895,True,False,True,True,True,0.00040716090461830154,0.0017647486279832717,0.05167073281358381,0.17648887410183223,0.0575828791120044,FAIL-TRADEOFF,low
r6_s14000_l9,6,14000,9,0.37324227185,0.2134044021368026,0.2137982315487331,0.04665528398125,0.7464845437,0.4081271364970589,0.3993818135558752,1.0934643990728858,1.070033711820242,0.6215968460490353,0.285816341638565,0.2135381698608398,209.21530151367188,0.0030781347304582,0.4081294536590576,0.231687530875206,0.2136212984720864,200.38444010416663,0.0025889970517406,0.3993821243445078,False,False,False,False,True,28,22,0.18938319080372504,0.00038914008968767136,1.0219021553077383,1.044069596446284,0.0004891376787176001,False,True,True,True,True,0.2921604752178164,0.08220064694850748,0.0012171287966115597,0.0008279129722709338,0.0941015409838016,FAIL-TRADEOFF,low
r6_s72000_l1,6,72000,1,0.642016008731,0.7643024126688639,0.7929642995198569,0.080252001091375,1.284032017462,0.4923883990590914,0.6503263855140772,0.766940998920478,1.0129441893505169,0.2812865844400413,0.7587273120880127,0.802753210067749,295.9791564941406,0.0031940625049173,0.4923891425132751,0.7377907037734985,0.8201731840769453,298.0469563802083,0.0030696877899269,0.6503261923789978,False,False,False,False,True,23,22,0.027594378086768418,0.021239384982820884,1.3207565647350639,1.0069863023821024,0.0001243747149903998,True,True,False,True,True,0.0073210987174024186,0.03530335379214529,0.012269130699854842,0.03373731695208299,0.022157725040371386,PASS-B,high
r6_s72000_l2,6,72000,2,0.589986659391,0.5691659980350071,0.5819150341881646,0.073748332423875,1.179973318782,0.4549419064795338,0.599649646691767,0.7711054127039704,1.016378314910953,0.3420732030501437,0.5676895380020142,0.6262805461883545,267.1706848144531,0.0031427948269993,0.4549444913864136,0.5721961458524069,0.5701801776885986,267.26674397786456,0.0030823786898205,0.5996495882670084,False,False,False,False,True,24,25,0.0078759842810181,0.08957705750432748,1.3180719837694868,1.000359542303371,6.0416137178800206e-05,True,True,False,True,True,0.0025974467578282734,0.005309716907517798,0.07347397985167888,0.020372035619335538,0.02543829478409012,PASS-B,mid
r6_s72000_l3,6,72000,3,0.648777101839,0.6611291766166687,0.652304967244466,0.081097137729875,1.297554203678,0.4962283470246442,0.6505361150083587,0.7648672334736435,1.0027112750502023,0.2787205021011894,0.6609833240509033,0.6873509883880615,296.9681091308594,0.0029825831297785,0.4962297976016998,0.66087806224823,0.6900740464528399,280.0703531901042,0.0031259226767967,0.6505358219146729,False,False,False,False,True,25,29,0.0001592503151641288,0.003946037499563382,1.3109567886862696,1.0603339687627893,0.00014333954701819997,True,True,False,True,True,0.0002206356362010221,0.0003798986330430014,0.052332868143152425,0.056286711791026275,0.027305028550855683,PASS-B,mid
r6_s72000_l4,6,72000,4,0.729123600034,1.7777680026160347,1.7505127059088814,0.09114045000425,1.458247200068,0.7400628381161586,0.7311004546592861,1.0150032697908125,1.0027112750502023,0.0637216591409024,1.7729521989822388,1.759235143661499,413.7020263671875,0.003014693967998,0.7400619983673096,1.774517814318339,1.7604488531748457,448.2705891927083,0.003166570328176,0.7311006585756937,False,False,False,False,True,21,21,0.0008822764829226286,0.0006894318520857965,1.0122573269309616,1.0835590850958001,0.00015187636017799985,True,True,True,True,True,0.002712580160247294,0.001829914242352134,0.004970417297089721,0.005660086916604099,0.0037932496540733123,PASS-A,high
r6_s72000_l5,6,72000,5,0.285218258752,0.325030956003401,0.3253116342756481,0.035652282344,0.570436517504,0.3658979521911394,0.3002751511065517,1.2828700160787785,1.0527907730046264,0.1882316200144375,0.3338477611541748,0.323253870010376,219.0882873535156,0.0030576521530747,0.3658985495567322,0.3282928466796875,0.3247030576070151,228.29727681477863,0.0025384547188878,0.3002753059069316,False,False,False,False,True,24,21,0.016639064630186273,0.00446311656970315,1.2185435910268345,1.0420332349688946,0.0005191974341869003,True,True,True,True,True,0.026764657103387223,0.009985608260661753,0.006345607827192166,0.0018725018189649297,0.011242093752551518,PASS-A,low
r6_s72000_l6,6,72000,6,0.22985673747,0.2237263073523839,0.2139054139455158,0.02873209218375,0.45971347494,0.2336214035006878,0.2426471566238939,1.0163783149109529,1.0556451783605572,0.377470251573107,0.2545702457427978,0.213484525680542,194.47994995117188,0.002710256492719,0.2336210012435913,0.2184772690137227,0.2188565731048584,193.8826904296875,0.0024135570662717,0.242647444208463,False,False,False,False,True,24,25,0.14178002862730957,0.024545972497442673,1.0386371213066645,1.0030805200823276,0.0002966994264472999,True,True,True,True,True,0.12915334999155761,0.023741485470308743,0.0019695756123888687,0.022882671528778372,0.0444367706507584,PASS-A,low
r6_s72000_l9,6,72000,9,0.391422888087,0.3710829549365573,0.3837833934360081,0.048927861010875,0.782845776174,0.3814829936269587,0.391422888087,0.9746057403320983,1.0,0.2263587777152607,0.3732424974441528,0.3819036483764648,243.82696533203125,0.0026448827702552,0.381485104560852,0.3732231557369232,0.3544593652089438,265.2777506510417,0.0024915976294626,0.391422967116038,False,False,False,False,True,24,22,5.182075289390858e-05,0.07186179887045115,1.0260504602574194,1.0879754431172113,0.0001532851407926002,True,True,True,True,True,0.005802699773975312,0.005750877678339887,0.004909966430838445,0.07948460008381877,0.023987035991743105,PASS-A,low
r6_s143000_l1,6,143000,1,0.664078649987,0.7476856973436145,0.7725881205664741,0.083009831248375,1.328157299974,0.5361959665497358,0.6786200789037904,0.8074284071024304,1.0218971486541166,0.284751594699022,0.7476397752761841,0.7769124507904053,987.77490234375,0.0014613806270062,0.5361963510513306,0.7149333953857422,0.80182687441508,983.9187825520834,0.0012343478156253,0.678620437781016,False,False,False,False,True,24,26,0.04374617425665976,0.031072073560579335,1.2656192763157865,1.0039191444050541,0.00022703281138090003,True,True,False,True,True,6.142083216749476e-05,0.044793313904212755,0.005581593876908431,0.03714664305404132,0.0218957429168325,PASS-B,high
