run_id,step,beta,high_layer,low_layer,kl_gap,nll_gap,magnitude_ratio,directional_ds_contrast
5,143000,0.35,6,10,0.2231817924314074,0.2299400877069544,1.000000457284324,0.07067418981481488
5,143000,0.35,7,9,0.18996946844789714,0.18299010947898592,1.0000002396800045,0.06698495370370378
5,143000,0.5,4,1,0.7037697942168625,0.7218792703416609,1.0000001368699094,0.154296875
5,143000,0.5,5,2,0.5837515515309792,0.6354316693765145,1.000000397364395,0.14952256944444448
5,143000,0.5,6,10,0.4528648191028172,0.47890464464823407,1.0000000485667517,0.10098379629629628
5,143000,0.5,7,9,0.36517765455775786,0.35871730027375415,1.0000000176606347,0.08861400462962965
5,143000,0.5,3,8,0.08185748259226489,0.10861220183195874,1.0000001699836114,0.01041666666666663
5,143000,0.75,4,10,1.1831259263886347,1.2404974478262445,1.0000000412081496,0.1602285879629629
5,143000,0.75,5,9,0.9224099583095973,0.9991165796915689,1.0000002089842228,0.14460358796296302
5,143000,0.75,6,1,0.8441810718289129,0.8949639179088451,1.000000235475196,0.11378761574074081
5,143000,0.75,7,2,0.6556163827578225,0.6538037194146051,1.000000017660634,0.11313657407407407
5,143000,0.75,3,8,0.44373164795063147,0.5015580742447463,1.0000000824163018,0.05504918981481466
6,14000,0.35,5,3,0.16190255736863168,0.17718163243046503,1.0000001135326357,0.07038483796296302
6,14000,0.35,6,2,0.1407210490217915,0.1376089519924587,1.0000003847495484,0.05570023148148151
6,14000,0.35,4,1,0.11927012547298715,0.12622706095377595,1.0000003973643379,0.05389178240740744
6,14000,0.5,5,3,0.23637307352489895,0.25843220286899143,1.0000000860956078,0.06134259259259256
6,14000,0.5,4,2,0.19114489577434673,0.20013875431484657,1.0000000176606312,0.0595341435185186
6,14000,0.5,6,1,0.17771988113721215,0.18203254982277217,1.0000002582868506,0.03833912037037035
6,14000,0.5,7,10,0.03902313002833613,0.05638051916051784,1.000000013245476,0.00904224537037035
6,14000,0.75,4,8,0.4391142946702463,0.47479894426133884,1.0000000912466258,0.10163483796296291
6,14000,0.75,5,10,0.3946850653047915,0.48334338929918075,1.0000001265679008,0.0754484953703703
6,14000,0.75,6,9,0.27560724373216994,0.32156497460824474,1.0000000735859709,0.05844907407407418
6,14000,0.75,1,7,0.18517243641394154,0.19844948803937013,1.0000002089841817,0.044198495370370405
6,14000,0.75,2,3,0.04701517246387632,0.04659695095486116,1.0000000735859793,0.0027488425925925597
6,72000,0.35,5,3,0.3395988880484192,0.3471674477612532,1.0000002081431951,0.13071469907407404
