tokens,intervened_nll,nll_damage,kl,top1_flip_rate,top1_retained_rate,top1_to_intact_top2_rate,other_flip_rate,top1_to_top2_share_of_flips,delta_b_mean,delta_b_median,delta_b_q10,delta_b_q25,delta_b_q75,delta_b_q90,delta_margin_mean,delta_margin_identity_max_abs,logit_delta_norm_mean,logit_delta_norm_median,cosine_alignment_mean,abs_cosine_alignment_mean,target_id,run_id,step,layer,match_class,selected_beta,family,intact_margin_mean,intact_margin_median,intact_margin_q10,intact_margin_q25,intact_margin_q75,intact_margin_q90,baseline_nll,stratum_0_count,stratum_0_flip_rate,stratum_1_count,stratum_1_flip_rate,stratum_2_count,stratum_2_flip_rate,reveal_kl,reveal_nll_damage,block_kl,block_nll_damage,corrected_block_ds,corrected_noise_ds,corrected_residual,corrected_reversal,ds,source_kl,source_nll,family_indicator,z_kl,z_nll_damage,z_intact_margin_mean,z_delta_b_mean,z_logit_delta_norm_mean,z_abs_cosine_alignment_mean,f_damage
13824,4.062903095174719,0.3676390471281832,0.3684534551920714,0.314453125,0.685546875,0.14265046296296297,0.17180266203703703,0.45364619277662754,-0.07351769506931305,-0.03125,-1.5,-0.6875,0.625,1.3125,-0.07351769506931305,0.0,442.2201843261719,336.156982421875,-0.00011064321006415412,0.0017427467973902822,r2_s143000_l9,2,143000,9,A,0.365704773739,noise,1.4242316484451294,0.8125,0.125,0.3125,1.8125,3.65625,3.695264048046536,4728,0.5628172588832487,4548,0.28891820580474936,4548,0.08179419525065963,0.3684534551920714,0.3676390471281832,0.3689571420351664,0.3673667377895779,0.3311631944444444,0.314453125,-0.0167100694444444,False,0.314453125,0.3684534551920714,0.3676390471281832,1.0,-0.7062488990005784,-0.7352854516560136,0.20056301871020427,1.0021971503330107,-0.05419773757665455,-0.9653633239896385,-0.720767175328296
4608,4.71775828467475,1.0224942366282144,1.0224928392304315,0.4926215277777778,0.5073784722222222,0.1655815972222222,0.3270399305555556,0.33612334801762117,-0.5007866621017456,-0.375,-2.75,-1.375,0.5,1.415624976158142,-0.5007866621017456,0.0,941.5951538085938,784.8634033203125,-0.0005168119678273797,0.0012624539667740464,r2_s143000_l10,2,143000,10,A,0.73488173621,block,1.4242316484451294,0.8125,0.125,0.3125,1.8125,3.65625,3.695264048046536,1576,0.6782994923857868,1516,0.5270448548812665,1516,0.26517150395778366,1.0204156107372708,1.0242124221943043,1.0224928392304315,1.0224942366282146,0.4926215277777778,0.5166377314814815,0.0240162037037037,True,0.4926215277777778,1.0224928392304315,1.0224942366282146,0.0,1.003588808119952,0.9560597348945286,0.20056301871020427,-2.265869662038353,1.4091841287822877,-1.7128938987867088,0.9798242715072403
13824,4.71947647024084,1.0242124221943043,1.0204156107372708,0.5166377314814815,0.4833622685185185,0.13585069444444445,0.38078703703703703,0.2629515541865024,-0.14803597331047058,-0.078125,-2.65625,-1.25,1.03125,2.28125,-0.14803597331047058,0.0,1100.8914794921875,990.3358154296875,-0.0001383138878736645,0.00120887765660882,r2_s143000_l10,2,143000,10,A,0.73488173621,noise,1.4242316484451294,0.8125,0.125,0.3125,1.8125,3.65625,3.695264048046536,4728,0.7191201353637902,4548,0.5595866314863677,4548,0.2631926121372032,1.0204156107372708,1.0242124221943043,1.0224928392304315,1.0224942366282146,0.4926215277777778,0.5166377314814815,0.0240162037037037,True,0.5166377314814815,1.0204156107372708,1.0242124221943043,1.0,0.9981583651059835,0.9604974257510758,0.20056301871020427,0.43222663801987005,1.8759903738461683,-1.7962803817411432,0.9793278954285296
4608,4.621278444925944,0.7183850341373024,0.6331983407338461,0.4357638888888889,0.5642361111111112,0.15516493055555555,0.2805989583333333,0.3560756972111554,-0.13027064502239227,-0.125,-1.932031273841858,-0.9296875,0.7109375,1.6953125,-0.13027064502239227,0.0,262.5986633300781,250.01910400390625,-0.00027107575442641973,0.0030882200226187706,r3_s14000_l1,3,14000,1,A,0.649370222483,block,1.331377625465393,0.78125,0.1171875,0.3203125,1.734375,3.356640577316284,3.902893410788642,1538,0.6703511053315995,1538,0.46423927178153446,1532,0.1716710182767624,0.6385221547550626,0.7120556389843973,0.6331983407338461,0.718385034137302,0.4357638888888889,0.439453125,0.0036892361111111,True,0.4357638888888889,0.6331983407338461,0.718385034137302,0.0,-0.014133410065304108,0.17061335825143156,-1.7536412355019677,0.5681089142179069,-0.5805654826519274,1.1287390846152519,0.07823997409306373
13824,4.614949049773039,0.7120556389843973,0.6385221547550626,0.439453125,0.560546875,0.162109375,0.27734375,0.3688888888888889,-0.30420783162117004,-0.25,-2.015625,-1.0703125,0.515625,1.34375,-0.30420783162117004,0.0,254.40570068359375,247.3365936279297,-0.0007974617183208466,0.0030261671636253595,r3_s14000_l1,3,14000,1,A,0.649370222483,noise,1.331377625465393,0.78125,0.1171875,0.3203125,1.734375,3.356640577316284,3.902893410788642,4614,0.6625487646293888,4614,0.47139141742522755,4596,0.18342036553524804,0.6385221547550626,0.7120556389843973,0.6331983407338461,0.718385034137302,0.4357638888888889,0.439453125,0.0036892361111111,True,0.439453125,0.6385221547550626,0.7120556389843973,1.0,-0.00021550514806891553,0.1542659394674168,-1.7536412355019677,-0.7622904145907365,-0.6045743611526818,1.032159651414822,0.07702521715967393
4608,4.423236423068577,0.5203430122799348,0.5016940666569604,0.3962673611111111,0.6037326388888888,0.15234375,0.2439236111111111,0.384446878422782,-0.1384056955575943,-0.109375,-1.71875,-0.90625,0.65625,1.421875,-0.1384056955575943,0.0,232.927734375,222.9358673095703,-0.00038931556628085673,0.0030851541087031364,r3_s14000_l2,3,14000,2,A,0.592865727479,block,1.331377625465393,0.78125,0.1171875,0.3203125,1.734375,3.356640577316284,3.902893410788642,1538,0.6319895968790638,1538,0.42522756827048114,1532,0.13054830287206268,0.4783003010131694,0.5420866454089133,0.5016940666569604,0.5203430122799345,0.3962673611111111,0.378761574074074,-0.017505787037037,False,0.3962673611111111,0.5016940666569604,0.5203430122799345,0.0,-0.35792152428532525,-0.34088510091009555,-1.7536412355019677,0.505886073987529,-0.6675139723527398,1.123967278238938,-0.3494033125977104
13824,4.444980056197555,0.5420866454089133,0.47830030101316945,0.37876157407407407,0.6212384259259259,0.16109664351851852,0.21766493055555555,0.4253246753246753,-0.2859249413013458,-0.203125,-1.8359375,-0.921875,0.45703125,1.171875,-0.2859249413013458,0.0,223.54547119140625,215.9370574951172,-0.000816452840808779,0.0030623641796410084,r3_s14000_l2,3,14000,2,A,0.592865727479,noise,1.331377625465393,0.78125,0.1171875,0.3203125,1.734375,3.356640577316284,3.902893410788642,4614,0.6070654529692241,4614,0.37819679237104464,4596,0.15013054830287206,0.4783003010131694,0.5420866454089133,0.5016940666569604,0.5203430122799345,0.3962673611111111,0.378761574074074,-0.017505787037037,False,0.378761574074074,0.4783003010131694,0.5420866454089133,1.0,-0.41907922149052673,-0.284726136576475,-1.7536412355019677,-0.6224494439173205,-0.6950080091934498,1.0884968991588695,-0.35190267903350086
4608,5.15936999850803,1.256476587719388,1.1653783188925848,0.5718315972222222,0.4281684027777778,0.14539930555555555,0.4264322916666667,0.25426944971537,-0.45295843482017517,-0.353515625,-2.716015577316284,-1.48828125,0.67578125,1.71875,-0.45295843482017517,0.0,323.9674072265625,312.49212646484375,-0.0009266429697163403,0.0031602978706359863,r3_s14000_l3,3,14000,3,A,0.723505480648,block,1.331377625465393,0.78125,0.1171875,0.3203125,1.734375,3.356640577316284,3.902893410788642,1538,0.7386215864759428,1538,0.581924577373212,1532,0.39425587467362927,1.1594278944863214,1.2626827822791205,1.1653783188925848,1.2564765877193873,0.5718315972222222,0.5467303240740741,-0.0251012731481481,False,0.5718315972222222,1.1653783188925848,1.2564765877193873,0.0,1.377130504367443,1.5603840643053999,-1.7536412355019677,-1.900044258524808,-0.40072886194100005,1.2409214694518407,1.4687572843364216
13824,5.165576193067762,1.2626827822791205,1.1594278944863214,0.5467303240740741,0.45326967592592593,0.14742476851851852,0.3993055555555556,0.26964805504101613,-0.39087924361228943,-0.29296875,-2.765625,-1.375,0.7236328125,1.87890625,-0.39087924361228943,0.0,348.6658020019531,334.10205078125,-0.0007283310987986624,0.0030145247001200914,r3_s14000_l3,3,14000,3,A,0.723505480648,noise,1.331377625465393,0.78125,0.1171875,0.3203125,1.734375,3.356640577316284,3.902893410788642,4614,0.7182488079757261,4614,0.5652362375379281,4596,0.35596170583115755,1.1594278944863214,1.2626827822791205,1.1653783188925848,1.2564765877193873,0.5718315972222222,0.5467303240740741,-0.0251012731481481,False,0.5467303240740741,1.1594278944863214,1.2626827822791205,1.0,1.361574468643144,1.5764132833811682,-1.7536412355019677,-1.4252170181229848,-0.32835202038656297,1.0140392530216573,1.468993876012156
4608,4.36300155851576,0.4601081477271185,0.42114053832160103,0.3693576388888889,0.6306423611111112,0.15169270833333334,0.21766493055555555,0.4106933019976498,-0.21555964648723602,-0.1796875,-1.6769530773162842,-0.853515625,0.4423828125,1.1640625,-0.21555964648723602,0.0,203.00558471679688,188.30703735351562,-0.0007065804093144834,0.0032105492427945137,r3_s14000_l4,3,14000,4,A,0.46204268995,block,1.331377625465393,0.78125,0.1171875,0.3203125,1.734375,3.356640577316284,3.902893410788642,1538,0.6124837451235371,1538,0.37451235370611186,1532,0.12010443864229765,0.4182443409054368,0.463352618394075,0.4211405383216011,0.4601081477271185,0.3693576388888889,0.3427372685185185,-0.0266203703703703,False,0.3693576388888889,0.4211405383216011,0.4601081477271185,0.0,-0.5685104636531131,-0.4964583480301368,-1.7536412355019677,-0.08424399847652472,-0.7551986459711963,1.3191329994174426,-0.5324844058416249
13824,4.366246029182717,0.46335261839407504,0.4182443409054368,0.34273726851851855,0.6572627314814814,0.14894386574074073,0.1937934027777778,0.43457154917686786,-0.1496906578540802,-0.09375,-1.609375,-0.765625,0.5546875,1.265625,-0.1496906578540802,0.0,233.7720947265625,215.434814453125,-0.00038243719609454274,0.002761304145678878,r3_s14000_l4,3,14000,4,A,0.46204268995,noise,1.331377625465393,0.78125,0.1171875,0.3203125,1.734375,3.356640577316284,3.902893410788642,4614,0.5784568703944517,4614,0.33008235804074554,4596,0.11879895561357702,0.4182443409054368,0.463352618394075,0.4211405383216011,0.4601081477271185,0.3693576388888889,0.3427372685185185,-0.0266203703703703,False,0.3427372685185185,0.4182443409054368,0.463352618394075,1.0,-0.5760819152663882,-0.4880786025025019,-1.7536412355019677,0.4195703955609976,-0.665039636027013,0.6199252988970326,-0.5320802588844451
4608,4.206886026594374,0.3039926158057318,0.2574349194765091,0.2894965277777778,0.7105034722222222,0.15538194444444445,0.13411458333333334,0.5367316341829086,-0.15285450220108032,-0.095703125,-1.375,-0.6650390625,0.4296875,1.046875,-0.15285450220108032,0.0,172.6040496826172,162.38059997558594,-0.0005354362074285746,0.0031927742529660463,r3_s14000_l5,3,14000,5,A,0.390096630006,block,1.331377625465393,0.78125,0.1171875,0.3203125,1.734375,3.356640577316284,3.902893410788642,1538,0.5156046814044213,1538,0.2808842652795839,1532,0.07114882506527415,0.2654296822018093,0.294494143238774,0.2574349194765091,0.303992615805732,0.2894965277777778,0.275318287037037,-0.0141782407407407,False,0.2894965277777778,0.2574349194765091,0.303992615805732,0.0,-0.9964816941324421,-0.8996700163420397,-1.7536412355019677,0.3953709907182981,-0.8442881234125775,1.2914679011347177,-0.9480758552372409
13824,4.197387554027416,0.294494143238774,0.26542968220180935,0.27531828703703703,0.724681712962963,0.14033564814814814,0.1349826388888889,0.509721492380452,-0.0824531614780426,-0.046875,-1.21875,-0.578125,0.4765625,1.0625,-0.0824531614780426,0.0,194.06849670410156,175.89602661132812,-0.0002205673372372985,0.002669691573828459,r3_s14000_l5,3,14000,5,A,0.390096630006,noise,1.331377625465393,0.78125,0.1171875,0.3203125,1.734375,3.356640577316284,3.902893410788642,4614,0.5101863892501084,4614,0.25227568270481143,4596,0.06266318537859007,0.2654296822018093,0.294494143238774,0.2574349194765091,0.303992615805732,0.2894965277777778,0.275318287037037,-0.0141782407407407,False,0.275318287037037,0.2654296822018093,0.294494143238774,1.0,-0.9755811992986352,-0.9242024566636502,-1.7536412355019677,0.9338521417398368,-0.7813881294957457,0.47733895546543315,-0.9498918279811427
4608,4.303652339511448,0.40075892872280594,0.295190261469947,0.3211805555555556,0.6788194444444444,0.1577690972222222,0.16341145833333334,0.4912162162162162,-0.1733195036649704,-0.1015625,-1.5390625,-0.734375,0.4609375,1.1457030773162842,-0.1733195036649704,0.0,179.54473876953125,170.85491943359375,-0.000572994293179363,0.0033973390236496925,r3_s14000_l6,3,14000,6,C,0.449480193099,block,1.331377625465393,0.78125,0.1171875,0.3203125,1.734375,3.356640577316284,3.902893410788642,1538,0.5390117035110533,1538,0.31339401820546164,1532,0.11031331592689295,0.322752367567133,0.3524543091102883,0.2951902614699469,0.4007589287228056,0.3211805555555556,0.3034577546296296,-0.0177228009259259,False,0.3211805555555556,0.2951902614699469,0.4007589287228056,0.0,-0.8977789111486195,-0.6497441698392549,-1.7536412355019677,0.23883963164537533,-0.8239489410936227,1.609853708426857,-0.7737615404939372
13824,4.25534771989893,0.3524543091102883,0.32275236756713305,0.30345775462962965,0.6965422453703703,0.1430121527777778,0.16044560185185186,0.47127532777115616,-0.09340012818574905,-0.03759765625,-1.3828125,-0.65625,0.53125,1.1824219226837158,-0.09340012818574905,0.0,219.84356689453125,203.86285400390625,-0.0002291813725605607,0.0026209568604826927,r3_s14000_l6,3,14000,6,C,0.449480193099,noise,1.331377625465393,0.78125,0.1171875,0.3203125,1.734375,3.356640577316284,3.902893410788642,4614,0.5474642392717816,4614,0.28651928912006935,4596,0.07550043516100957,0.322752367567133,0.3524543091102883,0.2951902614699469,0.4007589287228056,0.3211805555555556,0.3034577546296296,-0.0177228009259259,False,0.3034577546296296,0.322752367567133,0.3524543091102883,1.0,-0.8257240327380231,-0.7745042498993407,-1.7536412355019677,0.8501217017734957,-0.7058561692937807,0.40148796215956,-0.8001141413186819
