experiment,magnitude_definition,run_id,stage,step,high_layer,high_alpha,low_layer,low_alpha,high_top1_damage,low_top1_damage,directional_ds_contrast,high_kl,low_kl,absolute_kl_gap,high_nll_damage,low_nll_damage,absolute_nll_gap,high_magnitude,low_magnitude,magnitude_log_gap,magnitude_ratio,match_score
B,activation_relative_magnitude,6,confirmatory,72000,10,0.75,3,0.75,0.21202256944444445,0.2144097222222222,-0.0023871527777777624,0.1769204984108607,0.17351832489172617,0.0034021735191345215,0.18067812919616713,0.1899584929148356,0.009280363718668472,0.36106405324406093,0.3361046082443661,0.0716329298331491,1.0742609425383063,0.6949461136610423
B,activation_relative_magnitude,6,confirmatory,72000,1,0.5,5,0.5,0.13064236111111108,0.11545138888888888,0.015190972222222196,0.0590979949467712,0.05180404666397307,0.007293948282798127,0.05660367012023926,0.058670017454359215,0.002066347334119957,0.22025734848446318,0.2072169499264823,0.06103031684385617,1.0629311384160776,0.8671513172211431
B,activation_relative_magnitude,6,confirmatory,72000,6,1.0,1,0.75,0.2378472222222222,0.23502604166666666,0.0028211805555555525,0.2119023816453086,0.21549387110604182,0.003591489460733205,0.20841471354166666,0.2239126099480524,0.015497896406385742,0.4009054270055559,0.3303861154450311,0.19346353931999444,1.2134451427098718,0.8850156593699967
B,activation_relative_magnitude,6,confirmatory,72000,10,1.0,7,1.0,0.2888454861111111,0.330078125,-0.041232638888888895,0.3439057105117374,0.3518172005812327,0.00791149006949532,0.35076061884562176,0.38132619857788086,0.030565579732259096,0.4814186029964023,0.4740279482470618,0.015470885631134334,1.0155911793316637,1.06245830578816
B,activation_relative_magnitude,6,confirmatory,72000,10,0.5,7,0.5,0.13606770833333334,0.1440972222222222,-0.008029513888888867,0.07306483056810166,0.06372773357563549,0.009337096992466168,0.07469791836208772,0.07940011554294157,0.004702197180853851,0.24070930149820116,0.2370139741235309,0.015470885631134334,1.0155911793316637,1.24718951130354
B,activation_relative_magnitude,6,confirmatory,143000,6,0.25,1,0.25,0.0859375,0.08246527777777779,0.00347222222222221,0.022241678295864,0.022365060945351917,0.00012338264948791658,0.008500311109754874,0.007944213019477045,0.0005560980902778283,0.1360858960284127,0.12129975027508205,0.11502151760232576,1.1218975778581475,0.04941147096731355
B,activation_relative_magnitude,6,confirmatory,143000,7,0.25,3,0.25,0.08810763888888888,0.0852864583333333,0.0028211805555555802,0.025056358840730455,0.02426930475566122,0.0007870540850692352,0.020833174387613933,0.022729953130086262,0.0018967787424723284,0.15894304878181884,0.12852536969714692,0.21241963989655294,1.2366667309057127,0.2051573246717454
B,activation_relative_magnitude,6,confirmatory,143000,7,1.0,2,1.0,0.37152777777777785,0.3409288194444445,0.03059895833333337,0.477499074406094,0.48415165146191913,0.006652577055825115,0.49646555052863234,0.509999778535631,0.013534228006998716,0.6357721951272753,0.48744650681813556,0.26565976060150687,1.3042912119267265,0.4073031862976282
B,activation_relative_magnitude,6,confirmatory,143000,9,0.25,2,0.25,0.072265625,0.08246527777777779,-0.01019965277777779,0.019467728005515203,0.02129583723015255,0.0018281092246373483,0.017557011710272945,0.011673927307128906,0.005883084403144039,0.17340571516089967,0.12186162670453389,0.3527478295152579,1.4229722665801905,0.5750165493400041
B,activation_relative_magnitude,6,confirmatory,143000,5,1.0,1,1.0,0.361328125,0.3489583333333333,0.012369791666666685,0.525523821512858,0.5516558421982659,0.026132020685407875,0.5507788128323025,0.5589634577433268,0.00818464491102433,0.5059768127070533,0.4851990011003282,0.04193172521807663,1.0428232777883002,0.632698682369124
B,activation_relative_magnitude,6,confirmatory,143000,7,0.5,3,0.5,0.15646701388888887,0.16514756944444445,-0.00868055555555558,0.08742185185352962,0.08573799083630244,0.0016838610172271729,0.08859753608703613,0.09754141171773274,0.00894387563069661,0.31788609756363767,0.25705073939429385,0.21241963989655294,1.2366667309057127,0.7646444771024913
B,activation_relative_magnitude,6,confirmatory,143000,9,0.5,2,0.5,0.13020833333333334,0.14388020833333334,-0.013671875,0.06806646742754513,0.07667571223444408,0.008609244806898952,0.06942817899915903,0.0703117847442627,0.0008836057451036688,0.34681143032179934,0.24372325340906778,0.3527478295152579,1.4229722665801905,0.9198315303634732
B,activation_relative_magnitude,6,confirmatory,143000,5,0.75,1,0.75,0.24913194444444445,0.24131944444444445,0.0078125,0.2528740531868405,0.24858251876301238,0.004291534423828097,0.2603757381439209,0.24089182747734914,0.019483910666571763,0.3794824580351512,0.36389900247255963,0.04193200847975784,1.042823573180217,0.9485484072258671
B,activation_relative_magnitude,6,confirmatory,143000,7,0.75,2,0.75,0.25390624999999994,0.23155381944444445,0.022352430555555497,0.21829661064677766,0.20958671470483145,0.00870989594194621,0.22835622893439403,0.2159983052147759,0.012357923719618136,0.47682913144429523,0.3655850125683679,0.26565936704184456,1.3042906986104186,0.9633345541859948
B,activation_relative_magnitude,6,confirmatory,143000,8,0.25,5,0.25,0.07074652777777779,0.08723958333333333,-0.01649305555555554,0.018341764186819393,0.027182066606150735,0.008840302419331342,0.0159659915500218,0.019652975930108063,0.003686984380086262,0.16482876406775582,0.12649420317676333,0.2647106590632866,1.303053894394067,1.1298292006055517
B,activation_relative_magnitude,6,confirmatory,143000,8,0.75,4,0.5,0.19943576388888887,0.20920138888888892,-0.009765625000000056,0.15022770894898307,0.13921629306342867,0.011011415885554404,0.1518698533376058,0.14322174919976138,0.00864810413784442,0.49448610345522565,0.327106581793891,0.41323299245543765,1.511697198947834,1.3374070279047425
B,activation_relative_magnitude,6,confirmatory,143000,10,0.75,3,1.0,0.3541666666666667,0.37478298611111116,-0.020616319444444475,0.5844769477844238,0.5485293732749091,0.03594757450951469,0.648370107014974,0.5955148802863227,0.05285522672865128,0.5815869371096293,0.5141014787885877,0.1233397901833521,1.1312687496640979,1.4843931144875224
B,activation_relative_magnitude,7,confirmatory,14000,2,0.25,10,0.25,0.06510416666666667,0.056640625,0.008463541666666671,0.01318645974000295,0.011782235052022671,0.0014042246879802794,0.013493855794270834,0.013076305389404444,0.0004175504048663896,0.10719517866770427,0.07833829604917103,0.3136146952221064,1.368362398390954,0.16825916245578726
B,activation_relative_magnitude,7,confirmatory,14000,5,0.25,9,0.25,0.056857638888888874,0.05815972222222221,-0.0013020833333333356,0.007993279852800898,0.00998728277368678,0.0019940029208858814,0.009330696529812332,0.008465660942925298,0.0008650355868870339,0.10474197649293476,0.09029336439238654,0.14843598544627895,1.1600185373286025,0.2570693312143904
B,activation_relative_magnitude,7,confirmatory,14000,5,1.0,2,0.75,0.23177083333333334,0.24131944444444445,-0.009548611111111105,0.20089204609394073,0.2108583682113224,0.00996632211738166,0.21957635879516602,0.21646928787231445,0.0031070709228515625,0.41896790597173905,0.3215854201051924,0.2645311194789768,1.3028199656398982,0.626606573899693
B,activation_relative_magnitude,7,confirmatory,14000,3,0.25,6,0.25,0.06553819444444446,0.053819444444444454,0.011718750000000007,0.013181446016662652,0.007801876041210361,0.005379569975452291,0.012641827265421698,0.014322519302368312,0.0016806920369466134,0.11721931315130658,0.10561114301284154,0.10428276488714043,1.1099142553267658,0.65000313334167
B,activation_relative_magnitude,7,confirmatory,14000,5,0.5,9,0.5,0.10807291666666667,0.11501736111111109,-0.00694444444444442,0.036270498401588865,0.0423304612437884,0.006059962842199534,0.041440486907958984,0.04044771194458008,0.0009927749633789062,0.20948395298586953,0.18058672878477308,0.14843598544627895,1.1600185373286025,0.6721812817785472
B,activation_relative_magnitude,7,confirmatory,14000,5,0.75,10,0.75,0.16471354166666663,0.173828125,-0.00911458333333337,0.09566832582155864,0.10037978407409455,0.0047114582525359106,0.1068547301822238,0.1099271244472928,0.0030723942650690006,0.3142257961961958,0.2350150677892897,0.29046219330774675,1.337045318634314,0.6759721095915244
B,activation_relative_magnitude,7,confirmatory,14000,6,1.0,3,0.75,0.23459201388888887,0.23133680555555555,0.003255208333333315,0.19031292531225416,0.1882198303937912,0.002093094918462962,0.23256429036458348,0.21765899658203125,0.014905293782552231,0.42244457205136615,0.3516577945815193,0.1833997195343816,1.2012944930001757,0.7727188542987514
B,activation_relative_magnitude,7,confirmatory,14000,1,0.25,7,0.25,0.05772569444444442,0.047092013888888916,0.010633680555555504,0.010830383747816086,0.006968942005187273,0.003861441742628813,0.0032470756106905974,0.009694470299614899,0.006447394688924302,0.11136129084560607,0.09046040889289643,0.20786750397320655,1.2310500495023844,0.8159704868578348
B,activation_relative_magnitude,7,confirmatory,14000,8,0.5,10,0.5,0.11393229166666667,0.12087673611111112,-0.0069444444444444475,0.040095107836855784,0.044912142886055835,0.004817035049200051,0.05692330996195475,0.04965800709194612,0.007265302870008629,0.20050513744354248,0.15667659209834206,0.2466561117297384,1.2797389498853173,0.966057029587247
B,activation_relative_magnitude,7,confirmatory,14000,9,1.0,1,0.75,0.24327256944444445,0.22265625,0.020616319444444448,0.1956303699149026,0.19014238814512888,0.00548798176977372,0.19602733188205304,0.18234965536329492,0.01367767651875812,0.36117345756954616,0.3340836465358734,0.07796693446370356,1.0810869113605772,1.007484445796131
B,activation_relative_magnitude,7,confirmatory,14000,4,0.25,8,0.25,0.06358506944444446,0.057291666666666664,0.006293402777777797,0.01722501590847969,0.008801835175189707,0.008423180733289983,0.030808687210083008,0.01644868320888948,0.014360004001193527,0.10618429548210569,0.10025256872177124,0.05748353203842943,1.0591678281760204,1.7996516734085668
B,activation_relative_magnitude,7,confirmatory,72000,3,0.25,10,0.25,0.068359375,0.06467013888888891,0.003689236111111091,0.01867958303127024,0.01959450315270159,0.0009149201214313507,0.019479327731662277,0.018095387352837555,0.0013839403788247218,0.12441540509462357,0.09877175009912915,0.2308143741066827,1.259625398656579,0.1837547040647832
B,activation_relative_magnitude,7,confirmatory,72000,1,0.25,6,0.25,0.060546875,0.057942708333333294,0.002604166666666706,0.01220573236544927,0.011309822193450397,0.0008959101719988732,0.0031505160861544645,0.007812738418579249,0.0046622223324247845,0.11619627806875439,0.11254155387481053,0.031958292294365254,1.032474442266981,0.4004058393615396
B,activation_relative_magnitude,7,confirmatory,72000,4,0.25,9,0.25,0.06163194444444442,0.07942708333333333,-0.01779513888888891,0.01723517229159673,0.01500504422518942,0.00223012806640731,0.03039383888244629,0.027368466059366863,0.003025372823079426,0.1176875564787123,0.11692930261294048,0.006463785328350222,1.0064847206716165,0.4247043281793594
B,activation_relative_magnitude,7,confirmatory,72000,2,0.25,5,0.25,0.06401909722222221,0.054470486111111084,0.009548611111111126,0.015174225179685486,0.010580350127485065,0.004593875052200422,0.008807844585842606,0.008792320887247573,1.5523698595032442e-05,0.1154538666208585,0.10862257911099327,0.06099173030311522,1.0628901243717004,0.460422418459711
B,activation_relative_magnitude,7,confirmatory,72000,4,0.5,9,0.5,0.13693576388888887,0.1616753472222222,-0.024739583333333343,0.06948736972279018,0.06773855123254988,0.0017488184902403059,0.08899211883544922,0.09510623084174268,0.006114112006293457,0.2353751129574246,0.23385860522588095,0.006463785328350222,1.0064847206716165,0.5824893161102611
B,activation_relative_magnitude,7,confirmatory,72000,4,1.0,8,1.0,0.2981770833333333,0.3146701388888889,-0.01649305555555558,0.3382566538121965,0.35864759153789944,0.02039093772570294,0.36322522163391113,0.36562527550591356,0.002400053872002428,0.4707502259148492,0.4531665013896094,0.03806803675271574,1.038801907182725,0.6510448162485079
B,activation_relative_magnitude,7,confirmatory,72000,5,1.0,1,0.75,0.2502170138888889,0.23611111111111113,0.014105902777777762,0.2312953786717521,0.23711377713415357,0.005818398462401481,0.22108681996663412,0.20887663629319939,0.012210183673434738,0.43449031644397307,0.34858869181738966,0.22028096408069797,1.246426882578232,0.8163960997275481
B,activation_relative_magnitude,7,confirmatory,72000,2,0.5,10,0.5,0.1484375,0.13172743055555558,0.01671006944444442,0.07728858209318584,0.07168096262547706,0.005607619467708783,0.06154288185967349,0.06954971949259425,0.00800683763292076,0.230907733241717,0.1975435001982583,0.15605939327788612,1.1688956255709437,1.0945511222989288
B,activation_relative_magnitude,7,confirmatory,72000,6,1.0,10,1.0,0.2838541666666667,0.28081597222222227,0.0030381944444444198,0.2815042667918735,0.29791998863220215,0.016415721840328634,0.27930702103508837,0.298592382007175,0.019285360972086607,0.45016621549924213,0.3950870003965166,0.13051088752384524,1.1394103451833317,1.2340515284047093
B,activation_relative_magnitude,7,confirmatory,72000,1,0.5,8,0.5,0.13563368055555555,0.146484375,-0.010850694444444448,0.06356663546628422,0.060895632952451706,0.00267100251383251,0.04827250374688038,0.06327083375718863,0.014998330010308251,0.23239255613750878,0.2265832506948047,0.025315563946822044,1.025638724066718,1.2669889187371344
B,activation_relative_magnitude,7,confirmatory,143000,7,0.25,5,0.25,0.07335069444444442,0.08224826388888888,-0.008897569444444461,0.017956762471132807,0.019552078925900992,0.0015953164547681843,0.013156705432467941,0.011671119266086105,0.001485586166381836,0.17170214487446678,0.13314333226945665,0.2543350256428145,1.2896037822380355,0.2585707232356075
B,activation_relative_magnitude,7,confirmatory,143000,5,0.5,1,0.5,0.14670138888888892,0.14431423611111113,0.00238715277777779,0.07535287655062145,0.07835375352038278,0.0030008769697613263,0.06106095843844924,0.06038657824198405,0.0006743801964651935,0.2662866645389133,0.25733113951153225,0.034209678625203514,1.0348015597505242,0.3450463767404789
B,activation_relative_magnitude,7,confirmatory,143000,10,0.75,4,1.0,0.3096788194444445,0.3454861111111111,-0.03580729166666663,0.4549725850423177,0.4663412405384912,0.011368655496173496,0.529548724492391,0.520536290274726,0.009012434217664955,0.6000629862149557,0.5642018781767951,0.06162249924878278,1.063560773945037,0.4184437634342143
B,activation_relative_magnitude,7,confirmatory,143000,6,0.25,2,0.25,0.07964409722222225,0.07769097222222221,0.0019531250000000416,0.02204825998180442,0.022780842872129548,0.0007325828903251286,0.02121074994405096,0.013520956039428563,0.007689793904622396,0.1573746750752131,0.13440879351562923,0.15774357381684176,1.1708659155318835,0.5859112160073393
B,activation_relative_magnitude,7,confirmatory,143000,9,1.0,3,0.75,0.3001302083333333,0.2996961805555556,0.0004340277777777346,0.3576623830530379,0.3600291907787323,0.0023668077256944198,0.391332467397054,0.3695989979637992,0.021733469433254826,0.7412371238072714,0.4395139714082082,0.5226510732987137,1.6864927443201372,0.6371894196819682
B,activation_relative_magnitude,7,confirmatory,143000,7,1.0,1,0.75,0.2667100694444444,0.2584635416666667,0.008246527777777735,0.2550754381550683,0.2641115619076623,0.009036123752593994,0.262696690029568,0.2506152788798013,0.012081411149766741,0.6868085794978671,0.3859968152311113,0.5762265021998462,1.7793115186368782,0.8188113641129756
B,activation_relative_magnitude,7,confirmatory,143000,8,0.25,1,0.25,0.08376736111111109,0.07400173611111112,0.009765624999999972,0.020101947089036305,0.01789211088584529,0.002209836203191016,0.021420266893174816,0.006591426001654632,0.014828840891520183,0.17039801180362701,0.12866556975576612,0.2809203909619271,1.3243481696546924,1.2095730130871138
B,activation_relative_magnitude,7,confirmatory,143000,4,0.75,10,0.5,0.2521701388888889,0.21549479166666666,0.03667534722222224,0.24355548620224,0.22108977536360422,0.022465710838635772,0.28231390317281074,0.2735184298621281,0.008795473310682644,0.42315129107899135,0.40004226896497935,0.05615956328820766,1.057766450964798,1.283484209236939
B,activation_relative_magnitude,7,confirmatory,143000,5,1.0,2,0.75,0.30902777777777773,0.2862413194444445,0.02278645833333326,0.3673390282524957,0.3409326407644484,0.0264063874880473,0.3568576706780326,0.32722764545016814,0.029630025227864454,0.5325733290778266,0.40322617689768475,0.27822295778013995,1.3207806427035678,1.6119239870210123
B,activation_relative_magnitude,7,confirmatory,143000,9,0.25,4,0.25,0.07465277777777775,0.08333333333333333,-0.00868055555555558,0.0179950019551648,0.02793820823232333,0.009943206277158528,0.024390432569715664,0.03654212421841082,0.012151691648695156,0.18530928095181784,0.14105046954419878,0.2729084517607939,1.3137799650766167,1.80443340429553
B,activation_relative_magnitude,8,confirmatory,14000,8,0.75,4,0.5,0.19032118055555555,0.16775173611111108,0.022569444444444475,0.10132696810695858,0.10173905806408988,0.00041208995713129526,0.13393870989481607,0.13385242886013446,8.62810346816123e-05,0.28560421864191693,0.24373872412575615,0.15851015270047608,1.1717638207319097,0.046338863816053316
B,activation_relative_magnitude,8,confirmatory,14000,1,0.25,7,0.25,0.052517361111111126,0.049913194444444454,0.0026041666666666713,0.00848667204586996,0.007705949350363679,0.0007807226955062804,0.008292728000216965,0.006793234083387538,0.0014994939168294268,0.10124718315071529,0.08947218043936624,0.12363714098348046,1.1316051833489045,0.17803853067258982
B,activation_relative_magnitude,8,confirmatory,14000,8,0.25,5,0.25,0.05967881944444442,0.05121527777777779,0.00846354166666663,0.008903314100785388,0.008579013248284658,0.0003243008525007293,0.01975920465257423,0.01728169123331706,0.0024775134192571713,0.09520141366455291,0.08671986560026805,0.09331180322691277,1.0978039807323992,0.19759764653388437
B,activation_relative_magnitude,8,confirmatory,14000,7,1.0,3,0.75,0.2241753472222222,0.22243923611111113,0.0017361111111110772,0.1638753745290968,0.16419397625658247,0.00031860172748565674,0.16851849026150179,0.17327740457322852,0.004758914311726731,0.35788872175746494,0.29442938831117416,0.19518289870324154,1.2155332856216867,0.29788809820735357
B,activation_relative_magnitude,8,confirmatory,14000,2,0.25,9,0.25,0.061197916666666664,0.052951388888888874,0.00824652777777779,0.010314925263325373,0.009950798315306505,0.0003641269480188676,0.007644494374593099,0.0036193529764811196,0.004025141398111979,0.10528354595104854,0.0879676275783115,0.1796882697860488,1.1968442124612475,0.30475545467601867
B,activation_relative_magnitude,8,confirmatory,14000,3,0.5,10,0.5,0.13107638888888887,0.1351996527777778,-0.004123263888888923,0.05374343320727348,0.0549607305890984,0.001217297381824918,0.053640418582492355,0.05698513984680176,0.0033447212643094026,0.19628632068634033,0.17652608785364365,0.10610574111222261,1.111939448004307,0.3447111558031186
B,activation_relative_magnitude,8,confirmatory,14000,8,0.5,5,0.5,0.12565104166666666,0.10394965277777779,0.021701388888888867,0.03951186603969998,0.03839929691619343,0.001112569123506546,0.060942278967963226,0.05612924363878028,0.004813035329182945,0.19040282732910582,0.1734397312005361,0.09331180322691277,1.0978039807323992,0.4321259342961843
B,activation_relative_magnitude,8,confirmatory,14000,3,0.25,6,0.25,0.06467013888888888,0.050130208333333294,0.014539930555555587,0.01080737573405107,0.007341920605136289,0.00346545512891478,0.008894867367214529,0.012355407079060724,0.003460539711846195,0.09814316034317017,0.08588793211513096,0.13338390101897935,1.142688593452353,0.5772481603478911
B,activation_relative_magnitude,8,confirmatory,14000,1,0.5,9,0.5,0.12282986111111109,0.11176215277777779,0.011067708333333301,0.0470941708319717,0.04244091651505894,0.0046532543169127555,0.03842014736599397,0.02960681915283203,0.008813328213161942,0.20249436630143058,0.175935255156623,0.14059600649622953,1.1509595738566658,1.0528806459020716
B,activation_relative_magnitude,8,confirmatory,14000,1,0.75,10,0.75,0.19032118055555558,0.1987847222222222,-0.00846354166666663,0.13621055914296043,0.12846764508220884,0.007742914060751588,0.1225304073757596,0.1325992743174235,0.010068866941663895,0.30374155441919964,0.26478912101851565,0.13724345043501635,1.1471073783199734,1.2563391467584826
B,activation_relative_magnitude,8,confirmatory,72000,9,0.25,1,0.25,0.058810763888888874,0.056206597222222245,0.0026041666666666297,0.010987786679632135,0.010931220526496569,5.656615313556594e-05,0.01168905364142514,0.011641634835137213,4.741880628792751e-05,0.11522490696774589,0.1122421349088351,0.026227474669603415,1.0265744415974754,0.008817869066085095
B,activation_relative_magnitude,8,confirmatory,72000,7,0.25,2,0.25,0.07204861111111112,0.061631944444444454,0.010416666666666664,0.012506054507361518,0.012391995328168074,0.00011405917919344449,0.014948632982042001,0.013097683588663589,0.0018509493933784125,0.11303727328777313,0.1120759944121043,0.008540453687204384,1.0085770274063703,0.13480254414457193
B,activation_relative_magnitude,8,confirmatory,72000,7,0.5,1,0.5,0.13845486111111113,0.12586805555555555,0.01258680555555558,0.0533038696481122,0.057527086387077965,0.0042232167389657654,0.05740838580661345,0.056287076738145515,0.0011213090684679336,0.22607454657554626,0.2244842698176702,0.007059159887073543,1.0070841344882102,0.4970756117944388
B,activation_relative_magnitude,8,confirmatory,72000,10,0.75,1,0.75,0.20768229166666666,0.23155381944444445,-0.02387152777777779,0.2070703887277179,0.21418261859152055,0.007112229863802638,0.21872364150153242,0.21373992496066618,0.00498371654086624,0.4064726796415117,0.33672569526566404,0.18824807970476362,1.2071329433912665,0.5681505198659637
B,activation_relative_magnitude,8,confirmatory,72000,9,0.75,4,0.5,0.18359375,0.162109375,0.021484375,0.12285305394066703,0.12458110435141458,0.001728050410747542,0.1264399422539603,0.1334571838378905,0.007017241583930189,0.3456747465663486,0.2676774726973639,0.25571549843177005,1.2913852745358532,0.6074937008534493
B,activation_relative_magnitude,8,confirmatory,72000,6,0.25,3,0.25,0.06271701388888888,0.06467013888888891,-0.0019531250000000278,0.01291022677388456,0.013285187693933645,0.0003749609200490861,0.021708223554822936,0.011295901404486663,0.010412322150336273,0.11057782007588281,0.10915245612462361,0.012973942137901264,1.0130584688779867,0.7316509020273267
B,activation_relative_magnitude,8,confirmatory,72000,8,1.0,2,1.0,0.3404947916666667,0.3409288194444445,-0.0004340277777777901,0.43640609582265216,0.47453513079219395,0.038129034969541786,0.46155280537075455,0.4744414488474528,0.01288864347669827,0.5481584270795187,0.4483039776484172,0.20109282181661783,1.2227382633428527,1.1125349628747998
B,activation_relative_magnitude,8,confirmatory,72000,10,0.25,4,0.25,0.06901041666666667,0.07204861111111109,-0.0030381944444444198,0.020883855927321646,0.028055119845602248,0.0071712639182806015,0.024434725443521987,0.030582136578029957,0.006147411134507969,0.13549096551206377,0.13383873634868196,0.012269347782306034,1.012344925007939,1.126953800795258
B,activation_relative_magnitude,8,confirmatory,72000,2,0.5,6,0.5,0.1328125,0.1256510416666667,0.007161458333333287,0.05973188786043062,0.05439771173728838,0.005334176123142242,0.06230733129713251,0.071790509753757,0.009483178456624497,0.2241519888242086,0.22115564015176561,0.0134576355724187,1.0135485971345193,1.1656295094225242
B,activation_relative_magnitude,8,confirmatory,143000,9,0.25,1,0.25,0.06944444444444442,0.06532118055555554,0.004123263888888881,0.016472849891417556,0.015986090732945338,0.0004867591584722178,0.01649080382453046,0.01288392808702247,0.0036068757375079894,0.15047482815053728,0.1204129093223148,0.2228690679745351,1.2496569429092885,0.2891342983477544
B,activation_relative_magnitude,8,confirmatory,143000,3,0.25,7,0.25,0.07942708333333337,0.07573784722222221,0.0036892361111111605,0.020695796029435266,0.019384137458271448,0.001311658571163818,0.014244106080796884,0.01676336924235026,0.0025192631615533773,0.12386830233865315,0.123302167488469,0.0045809342888424795,1.0045914428084737,0.2991167345532736
B,activation_relative_magnitude,8,confirmatory,143000,2,0.5,7,0.5,0.1488715277777778,0.14431423611111113,0.004557291666666657,0.07989834745724995,0.07583500444889069,0.004063343008359269,0.0761797428131102,0.07489673296610515,0.001283009847005051,0.254610882865058,0.246604334976938,0.03195126060522029,1.032467182253178,0.4918682906362636
B,activation_relative_magnitude,8,confirmatory,143000,2,0.25,5,0.25,0.07921006944444446,0.0703125,0.008897569444444461,0.018658475743399724,0.01829762715432379,0.0003608485890759343,0.013046132193671234,0.006019035975138198,0.0070270962185330355,0.127305441432529,0.12110944506194855,0.04989460817979836,1.0511603068399096,0.5045579401431292
B,activation_relative_magnitude,8,confirmatory,143000,8,0.75,1,0.75,0.255859375,0.2465277777777778,0.00933159722222221,0.23882860938707987,0.24600853357050154,0.007179924183421671,0.2555611928304036,0.2502597173055012,0.005301475524902455,0.43000662326812744,0.36123865842819214,0.17426176793880552,1.1903671249892132,0.5057974789941329
B,activation_relative_magnitude,8,confirmatory,143000,9,0.5,1,0.5,0.1382378472222222,0.1410590277777778,-0.0028211805555555802,0.06700194834007157,0.07346586055225797,0.006463912212186396,0.07328963279724106,0.06847426626417352,0.004815366533067536,0.30094965630107456,0.2408258186446296,0.2228690679745351,1.2496569429092885,0.9674156567564753
B,activation_relative_magnitude,8,confirmatory,143000,9,1.0,5,1.0,0.3064236111111111,0.298828125,0.007595486111111105,0.34044439925087827,0.355977690882153,0.015533291631274704,0.3658361434936522,0.34284864531622966,0.022987498177422516,0.6018993126021491,0.4844377802477942,0.2171011739634603,1.2424698013731965,1.0948253107049837
B,activation_relative_magnitude,8,confirmatory,143000,6,0.5,3,0.5,0.17296006944444442,0.16167534722222224,0.011284722222222182,0.08254202703634898,0.09250984340906143,0.009967816372712449,0.09272511800130208,0.08460055457221127,0.008124563429090806,0.26228811012374026,0.2477366046773063,0.05707745269562447,1.0587378093172315,1.5384191992106317
B,activation_relative_magnitude,8,confirmatory,143000,10,0.5,3,0.75,0.23220486111111108,0.2758246527777778,-0.04361979166666671,0.260087905658616,0.28329623407787746,0.02320832841926146,0.3031775686475964,0.2752857473161483,0.027891821331448075,0.3962586985694037,0.37160481678115004,0.06423630804614022,1.0663443547417017,1.8185563443670167
B,activation_relative_magnitude,9,pilot,14000,7,0.75,3,0.5,0.18272569444444445,0.15646701388888892,0.026258680555555525,0.10352873057126999,0.10267119026846355,0.0008575403028064366,0.11854508188035758,0.11877632141113266,0.00023123953077508475,0.27914955880906844,0.2512547357214822,0.10528038343696956,1.1110220788773821,0.09859158773062265
B,activation_relative_magnitude,9,pilot,14000,4,0.25,7,0.25,0.055555555555555546,0.058376736111111084,-0.0028211805555555386,0.01021472695800993,0.009359125772284137,0.0008556011857257934,0.014896763695610845,0.014627456665039062,0.00026930703057178283,0.09930897586875491,0.09304994841416676,0.06509952969382453,1.067265243681051,0.1035139206106982
B,activation_relative_magnitude,9,pilot,14000,1,0.25,5,0.25,0.05230034722222221,0.048611111111111126,0.003689236111111084,0.009164727499915494,0.00845346548077133,0.0007112620191441644,0.009580585691663904,0.008832163280910965,0.0007484224107529389,0.10134873373640908,0.09790206452210744,0.03459974146793828,1.0352052761208457,0.1210210292979457
B,activation_relative_magnitude,9,pilot,14000,2,0.25,9,0.25,0.056857638888888874,0.05512152777777779,0.0017361111111110841,0.009901044786804253,0.010966670492457017,0.0010656257056527643,0.008866204155815923,0.010022772683037603,0.0011565685272216797,0.10269910593827565,0.08455823361873627,0.19436295907367307,1.2145370302002119,0.18366713904672172
B,activation_relative_magnitude,9,pilot,14000,2,0.5,9,0.5,0.12152777777777779,0.111328125,0.01019965277777779,0.047262492693132825,0.046621044890748135,0.0006414478023846898,0.04826905992296012,0.044038004345363944,0.004231055577596177,0.2053982118765513,0.16911646723747253,0.19436295907367307,1.2145370302002119,0.34621515207821413
B,activation_relative_magnitude,9,pilot,14000,5,0.5,8,0.5,0.10720486111111112,0.10655381944444446,0.0006510416666666574,0.038153708395030766,0.03435971256759431,0.003793995827436454,0.03878140449523926,0.04067447450425895,0.0018930700090196914,0.19580412904421488,0.1604043079747094,0.19941726517517366,1.2206912115794726,0.5056042500116248
B,activation_relative_magnitude,9,pilot,14000,1,0.5,10,0.5,0.11414930555555554,0.14084201388888892,-0.026692708333333384,0.05414814088079664,0.05636232925785912,0.0022141883770624773,0.054747978846232094,0.05023002624511704,0.004517952601115052,0.20269746747281817,0.15883382161458334,0.2438560508174702,1.2761606149896194,0.5226156777805846
B,activation_relative_magnitude,9,pilot,14000,6,0.25,10,0.25,0.052517361111111084,0.07139756944444446,-0.018880208333333377,0.008312465726501413,0.013464616818560494,0.0051521510920590815,0.010334836112128412,0.010572645399305506,0.00023780928717709315,0.0919641728202502,0.07941691080729167,0.14668774730111148,1.1579923203435218,0.5310690616843811
B,activation_relative_magnitude,9,pilot,14000,5,1.0,9,1.0,0.24522569444444442,0.24392361111111113,0.001302083333333287,0.21615466641055212,0.2206465370125241,0.004491870601971981,0.22277853224012567,0.21322883499993214,0.009549697240193528,0.39160825808842975,0.33823293447494507,0.1465271851286608,1.1578064055067308,0.6437232687327972
