run_id,step,progress,layer,beta,top1_agreement,top1_damage,intervened_nll,nll_damage,kl,activation_relative_magnitude,activation_absolute_rms,family,catastrophic
2,143000,1.0,9,0.35,0.6921296296296297,0.3078703703703704,4.033846802181667,0.3385827541351316,0.3413929928232122,0.3500001706458904,0.3682614708388293,activation_noise,False
2,143000,1.0,9,0.5,0.5857928240740741,0.41420717592592593,4.340863475093135,0.6455994270465991,0.6409365512706615,0.5000000253871635,0.5260876704145361,activation_noise,False
2,143000,1.0,9,0.75,0.4230324074074074,0.5769675925925926,5.015937116410997,1.3206730683644612,1.3015337299417566,0.7500000264909532,0.7891313698556688,activation_noise,False
2,143000,1.0,10,0.35,0.7158564814814814,0.28414351851851855,3.967037041982015,0.27177299393547905,0.27586097077087124,0.3500001397397783,0.38383350217783896,activation_noise,False
2,143000,1.0,10,0.5,0.6153790509259259,0.38462094907407407,4.211125365010015,0.5158613169634785,0.51803543832567,0.4999999437067244,0.5483333004845513,activation_noise,False
2,143000,1.0,10,0.75,0.47149884259259256,0.5285011574074074,4.755848849261248,1.0605848012147125,1.05637921889623,0.7499998344315423,0.8224997299688834,activation_noise,False
3,14000,0.0979020979020979,1,0.35,0.787037037037037,0.212962962962963,4.042348905845924,0.13945549505728272,0.11982499283772927,0.34999997858647947,0.3767612190158279,activation_noise,False
3,14000,0.0979020979020979,1,0.5,0.6804832175925926,0.31951678240740744,4.246615586457429,0.3437221756687871,0.3024233270574499,0.49999989403618705,0.5382302447601601,activation_noise,False
3,14000,0.0979020979020979,1,0.75,0.48473668981481477,0.5152633101851852,4.95202652613322,1.0491331153445773,0.9522915173459937,0.7500000110378972,0.8073455095291138,activation_noise,False
3,14000,0.0979020979020979,2,0.35,0.7853009259259259,0.2146990740740741,4.037088402995356,0.1341949922067148,0.11690340439478557,0.3499999984546944,0.4192905944806558,activation_noise,False
3,14000,0.0979020979020979,2,0.5,0.6857638888888888,0.3142361111111111,4.240057291807952,0.33716388101931,0.2953195428406751,0.4999999613673599,0.5989865550288448,activation_noise,False
3,14000,0.0979020979020979,2,0.75,0.48922164351851855,0.5107783564814814,4.944748772515191,1.0418553617265491,0.933388266298506,0.7500000154530561,0.8984798590342203,activation_noise,False
3,14000,0.0979020979020979,3,0.35,0.7209201388888888,0.2790798611111111,4.1841273749316175,0.28123396414297613,0.2568324605623881,0.3500000448138626,0.5005727873908149,activation_noise,False
3,14000,0.0979020979020979,3,0.5,0.6069878472222222,0.3930121527777778,4.4967640417593495,0.5938706309707078,0.5406587399818279,0.4999999757166262,0.7151039441426595,activation_noise,False
3,14000,0.0979020979020979,3,0.75,0.4346064814814815,0.5653935185185186,5.254067827154089,1.351174416365447,1.2420527383133217,0.749999706391935,1.0726556380589802,activation_noise,False
3,14000,0.0979020979020979,4,0.35,0.7306857638888888,0.2693142361111111,4.176152670824969,0.2732592600363273,0.24862410790390438,0.35000002494564764,0.5260538944491633,activation_noise,False
3,14000,0.0979020979020979,4,0.5,0.6323061342592593,0.3676938657407407,4.440785425680655,0.5378920148920131,0.4852616820070479,0.500000062916014,0.751505728121157,activation_noise,False
3,14000,0.0979020979020979,4,0.75,0.48097511574074076,0.5190248842592592,5.045838356018066,1.1429449452294245,1.0381943826322202,0.7499999381877758,1.1272582831206146,activation_noise,False
3,14000,0.0979020979020979,5,0.35,0.7485532407407407,0.2514467592592593,4.143488106904206,0.24059469611556444,0.2178465547385039,0.35000000618122246,0.5613058452252988,activation_noise,False
3,14000,0.0979020979020979,5,0.5,0.6560329861111112,0.3439670138888889,4.3722431748001656,0.4693497640115243,0.4196186429924435,0.49999987085660297,0.8018652112395676,activation_noise,False
3,14000,0.0979020979020979,5,0.75,0.5023871527777778,0.4976128472222222,4.916147814856635,1.0132544040679932,0.9026210440529717,0.7499998874134488,1.2027978234820895,activation_noise,False
3,14000,0.0979020979020979,6,0.35,0.7588252314814814,0.24117476851851855,4.123764400128965,0.22087098934032312,0.2042097642465874,0.35000003929491397,0.6239768156298884,activation_noise,False
3,14000,0.0979020979020979,6,0.5,0.6657262731481483,0.33427372685185186,4.332910855611165,0.4300174448225234,0.3929135435157352,0.4999999679900982,0.8913950588968065,activation_noise,False
3,14000,0.0979020979020979,6,0.75,0.5276331018518519,0.47236689814814814,4.813227847770409,0.9103344369817664,0.8325145730265864,0.7500000264909532,1.337092986813298,activation_noise,False
3,14000,0.0979020979020979,7,0.35,0.7687355324074073,0.23126446759259262,4.095578802956475,0.19268539216783312,0.18566879354141375,0.35000010772987644,0.6787251278206153,activation_noise,False
3,14000,0.0979020979020979,7,0.5,0.6820746527777778,0.3179253472222222,4.275145548361319,0.37225213757267706,0.35200730407679526,0.5000000739539111,0.9696072936058044,activation_noise,False
3,14000,0.0979020979020979,7,0.75,0.556712962962963,0.443287037037037,4.686578150148744,0.7836847393601029,0.7327109553195812,0.7499998388467012,1.4544103101447776,activation_noise,False
3,14000,0.0979020979020979,8,0.35,0.7615740740740741,0.23842592592592593,4.101959793655961,0.1990663828673188,0.18674981042190833,0.35000010110713814,0.7756698749683522,activation_noise,False
3,14000,0.0979020979020979,8,0.5,0.6775173611111112,0.3224826388888889,4.286723022107726,0.383829611319083,0.3544352650642395,0.5000000176606355,1.108099239843863,activation_noise,False
3,14000,0.0979020979020979,8,0.75,0.5538194444444444,0.4461805555555556,4.706853495703803,0.8039600849151611,0.739595252054709,0.7500001523229811,1.6621491997330278,activation_noise,False
3,14000,0.0979020979020979,9,0.35,0.7588975694444444,0.24110243055555555,4.095623528515851,0.1927301177272092,0.18563176470774193,0.3500001574004138,0.8509532588499564,activation_noise,False
3,14000,0.0979020979020979,9,0.5,0.6727430555555556,0.3272569444444444,4.276470873090956,0.3735774623023139,0.3530159018657826,0.500000062916014,1.2156472735934787,activation_noise,False
3,14000,0.0979020979020979,9,0.75,0.5439814814814814,0.45601851851851855,4.689552430753355,0.7866590199647127,0.7374408421693025,0.750000019868215,1.823470605744256,activation_noise,False
3,14000,0.0979020979020979,10,0.35,0.7589699074074074,0.24103009259259262,4.086134045212358,0.18324063442371527,0.17039032832339956,0.3500000635782878,0.9723421622205665,activation_noise,False
3,14000,0.0979020979020979,10,0.5,0.6730324074074074,0.32696759259259256,4.261381308237712,0.35848789744906967,0.3330656036182686,0.4999999657825187,1.3890599718800296,activation_noise,False
3,14000,0.0979020979020979,10,0.75,0.5444155092592592,0.45558449074074076,4.656868228205928,0.7539748174172861,0.7054173195803607,0.7500000044151588,2.0835903927131936,activation_noise,False
3,72000,0.5034965034965035,1,0.35,0.7797309027777778,0.2202690972222222,3.881174529040301,0.15882938879507547,0.1498717925062886,0.35000005143660085,0.2779054509268867,activation_noise,False
3,72000,0.5034965034965035,1,0.5,0.6652199074074074,0.3347800925925926,4.118515579788774,0.3961704395435476,0.37888994150691563,0.5000001269358175,0.39700781857525863,activation_noise,False
3,72000,0.5034965034965035,1,0.75,0.4626736111111111,0.5373263888888888,4.9169229048269765,1.1945777645817508,1.1607729726367526,0.7499999977924205,0.5955116108611779,activation_noise,False
3,72000,0.5034965034965035,2,0.35,0.7848668981481481,0.21513310185185186,3.862913352471811,0.14056821222658508,0.14010459432999292,0.3500001849951567,0.30816636482874554,activation_noise,False
3,72000,0.5034965034965035,2,0.5,0.6791811342592593,0.3208188657407407,4.062560355221784,0.34021521497655793,0.3359620328302737,0.5000001953707801,0.4402375397858796,activation_noise,False
3,72000,0.5034965034965035,2,0.75,0.4869791666666667,0.5130208333333334,4.760971122317844,1.0386259820726182,1.0142769813537598,0.7500000573970653,0.6603561882619505,activation_noise,False
3,72000,0.5034965034965035,3,0.35,0.6413483796296295,0.3586516203703704,4.250392269205164,0.5280471289599382,0.5275158528928404,0.3500000613707083,0.36915091673533124,activation_noise,False
3,72000,0.5034965034965035,3,0.5,0.5107060185185186,0.48929398148148145,4.76351875729031,1.0411736170450847,1.0284813907411363,0.50000015673814,0.5273582008149889,activation_noise,False
3,72000,0.5034965034965035,3,0.75,0.3294994212962963,0.6705005787037037,5.856851736704509,2.134506596459283,2.0906030027954667,0.7499999779242057,0.7910373365437543,activation_noise,False
3,72000,0.5034965034965035,4,0.35,0.6459780092592592,0.35402199074074076,4.213688355905038,0.4913432156598127,0.4943149718973372,0.3499999752751103,0.3799105926796242,activation_noise,False
3,72000,0.5034965034965035,4,0.5,0.5242332175925926,0.47576678240740744,4.672731434857403,0.9503862946121779,0.9363819824324714,0.4999999779242057,0.5427293159343578,activation_noise,False
3,72000,0.5034965034965035,4,0.75,0.359375,0.640625,5.609086672465007,1.886741532219781,1.835509013246607,0.750000121416869,0.814093808333079,activation_noise,False
3,72000,0.5034965034965035,5,0.35,0.6682581018518519,0.33174189814814814,4.1664403103016046,0.44409517005637833,0.4390492615876374,0.3500001110412456,0.39221534353715404,activation_noise,False
3,72000,0.5034965034965035,5,0.5,0.5572193287037037,0.44278067129629634,4.560067123836941,0.8377219835917155,0.8182903550289296,0.5000001699836166,0.560307502746582,activation_noise,False
3,72000,0.5034965034965035,5,0.75,0.3955439814814815,0.6044560185185185,5.375867419772678,1.6535222795274522,1.6006944179534912,0.7499999668863084,0.840461011286135,activation_noise,False
3,72000,0.5034965034965035,6,0.35,0.6818576388888888,0.3181423611111111,4.138813681072659,0.41646854082743323,0.4069452131236041,0.34999985054687216,0.4361847396250125,activation_noise,False
3,72000,0.5034965034965035,6,0.5,0.5714699074074074,0.42853009259259256,4.507799342826561,0.785454202581335,0.7585070199436612,0.4999999337726169,0.6231214006741842,activation_noise,False
3,72000,0.5034965034965035,6,0.75,0.41789641203703703,0.5821035879629629,5.253610593301278,1.531265453056053,1.4722058419828061,0.7499998366391217,0.9346815590505246,activation_noise,False
3,72000,0.5034965034965035,7,0.35,0.7046440972222222,0.2953559027777778,4.070573833253649,0.34822869300842274,0.3485621655428851,0.34999997858647947,0.4714636504650116,activation_noise,False
3,72000,0.5034965034965035,7,0.5,0.6052517361111112,0.3947482638888889,4.363600201076931,0.6412550608317057,0.6347262064615885,0.5000001357661353,0.6735196908315023,activation_noise,False
3,72000,0.5034965034965035,7,0.75,0.4627459490740741,0.5372540509259259,4.969076933684172,1.2467317934389466,1.220615166204947,0.7500001037562335,1.0102800020465146,activation_noise,False
3,72000,0.5034965034965035,8,0.35,0.711009837962963,0.288990162037037,4.038553741243151,0.3162086009979247,0.31689279278119403,0.34999999845469437,0.5670321318838332,activation_noise,False
3,72000,0.5034965034965035,8,0.5,0.6161747685185186,0.3838252314814815,4.322274437657109,0.5999292974118833,0.5864020762620148,0.4999999271498786,0.8100460480760645,activation_noise,False
3,72000,0.5034965034965035,8,0.75,0.4674479166666667,0.5325520833333334,4.919445867891665,1.1971007276464392,1.1560166345702276,0.7500000110378973,1.2150693204667833,activation_noise,False
3,72000,0.5034965034965035,9,0.35,0.7157841435185186,0.2842158564814815,4.022870990965101,0.30052585071987575,0.30214699109395343,0.35000013753219883,0.6730461827030889,activation_noise,False
3,72000,0.5034965034965035,9,0.5,0.6153067129629629,0.38469328703703703,4.2909878094991045,0.5686426692538791,0.5631077697983495,0.5000000286985327,0.9614941433623986,activation_noise,False
3,72000,0.5034965034965035,9,0.75,0.4666521990740741,0.533347800925926,4.8586902971620916,1.1363451569168654,1.1165538937957198,0.7499999161119815,1.4422410285031353,activation_noise,False
3,72000,0.5034965034965035,10,0.35,0.720630787037037,0.27936921296296297,3.992667886945936,0.2703227467007107,0.2701515356699626,0.35000026005285756,0.7981607582834032,activation_noise,False
3,72000,0.5034965034965035,10,0.5,0.6233362268518519,0.37666377314814814,4.239086919360691,0.5167417791154649,0.5110823214054108,0.49999988410207963,1.1402285937909729,activation_noise,False
3,72000,0.5034965034965035,10,0.75,0.48083043981481477,0.5191695601851851,4.7684265066076215,1.0460813663623951,1.0292011830541823,0.7499999514332525,1.710343148973253,activation_noise,False
3,143000,1.0,1,0.35,0.7646846064814814,0.2353153935185185,3.900204994060375,0.15413373487967036,0.15217706947414963,0.35000004150249336,0.14240819933237853,activation_noise,False
3,143000,1.0,1,0.5,0.6617476851851852,0.3382523148148148,4.1176501556679055,0.3715788964872007,0.3584757358939559,0.5000000496705373,0.20344027876853943,activation_noise,False
3,143000,1.0,1,0.75,0.48184317129629634,0.5181568287037037,4.802770897194192,1.0566996380134865,1.0140649610095553,0.7500000110378973,0.30516039000617134,activation_noise,False
3,143000,1.0,2,0.35,0.7781394675925927,0.22186053240740738,3.883022370161834,0.1369511109811288,0.14579787795190458,0.34999998520921777,0.16059810585445827,activation_noise,False
3,143000,1.0,2,0.5,0.6843894675925926,0.31561053240740744,4.070595820744832,0.3245245615641277,0.323654443025589,0.5000000022075795,0.22942584256331125,activation_noise,False
