target_id,run_id,step,layer,selected_beta,valid_fraction,comparisons,cosine_mean,cosine_median,cosine_q10,cosine_q90,cosine_sd,directional_disagreement,block_norm_mean,noise_norm_mean,log_noise_block_norm_ratio
r5_s14000_l1,5,14000,1,0.631372890605,1.0,13824,0.00018572348375261386,0.00034279491228517145,-0.04561557099223137,0.04606964439153671,0.03586110518004072,0.9998142765162474,11.88303988530404,18.99815462446875,0.4692296856180591
r5_s14000_l2,5,14000,2,0.602549156242,1.0,13824,-0.00035322296012527636,-0.0003289723681518808,-0.046989920735359195,0.04628693424165249,0.036074322746335305,1.0003532229601253,15.818056638042131,20.677866347961956,0.267911756956155
r5_s14000_l3,5,14000,3,0.543941998153,1.0,13824,-0.00036117462631620373,-0.000488876408780925,-0.04708459079265594,0.046219530329108256,0.03624434791928072,1.0003611746263161,16.31557827629149,20.616310256636805,0.23396214867717954
r5_s14000_l4,5,14000,4,0.482595788767,1.0,13824,-0.0002802770489427126,-0.00039345581899397075,-0.04671070761978626,0.04582975879311561,0.03618862818225708,1.0002802770489427,22.498931324109435,21.559629673414207,-0.042645242040627834
r5_s14000_l8,5,14000,8,0.408687082529,1.0,13824,0.00021212207262204602,0.00018397792882751673,-0.04611909687519074,0.04671552367508414,0.036122624117340615,0.999787877927378,21.95230659366482,24.9387743042575,0.1275515752705403
r5_s72000_l1,5,72000,1,0.675681457476,1.0,13824,7.510829779115251e-05,-0.0002658410958247259,-0.0453739695250988,0.045814179256558486,0.035784501022848726,0.9999248917022089,10.009186153507066,15.150157806636006,0.41450766150484786
r5_s72000_l2,5,72000,2,0.66755083872,1.0,13824,-0.000127286636152127,-0.00042022232082672417,-0.04596205651760101,0.04650687612593174,0.03598562773894214,1.0001272866361521,13.22832881566137,17.18699070590514,0.26179209097149114
r5_s72000_l4,5,72000,4,0.418143959365,1.0,13824,-0.00015340681328975854,3.084138188569341e-05,-0.04612848535180092,0.04567501805722715,0.03588037797416505,1.0001534068132898,17.669892834706438,13.742080842041307,-0.251399502061994
r5_s72000_l6,5,72000,6,0.295861376879,1.0,13824,0.0005516374899511413,0.0007258096593432128,-0.0456291027367115,0.04635850079357624,0.036001311291024365,0.9994483625100489,13.925466543270481,10.234463718788767,-0.3079584683130776
r5_s72000_l8,5,72000,8,0.441349574343,1.0,13824,0.00029464724146219566,0.00016081469948403537,-0.045624460279941555,0.04722629487514496,0.036025672589075255,0.9997053527585378,20.27900577026109,21.405586351054133,0.054065780017259424
r5_s72000_l10,5,72000,10,0.417777390647,1.0,13824,-0.00016459306593318167,-0.00038362333725672215,-0.046521587669849394,0.04618945680558683,0.036261748179711846,1.000164593065933,27.671616396142376,27.640411828541094,-0.0011283104927929707
r5_s143000_l1,5,143000,1,0.709756742507,1.0,13824,0.00036051933477014114,0.00023801831412129104,-0.04494075886905193,0.04606420695781709,0.035755553503110805,0.9996394806652299,5.540561167264564,8.047034026503011,0.3732077902662727
r5_s143000_l2,5,143000,2,0.748037353707,1.0,13824,-0.000265249522115672,-0.0004556102503556758,-0.04650520719587803,0.04609001018106939,0.03605074034735504,1.0002652495221156,7.624719803428484,9.79648607013816,0.25062818237843254
r5_s143000_l4,5,143000,4,0.507947334397,1.0,13824,-0.00023684812727431392,-0.00035089554148726165,-0.04600552916526794,0.04585787393152714,0.03578878977385397,1.0002368481272743,10.338082754881018,8.721058917783752,-0.17009376558970382
r5_s143000_l5,5,143000,5,0.323725421879,1.0,13824,-0.00012481759503062026,-7.664849908906035e-05,-0.04598939903080462,0.046021928638219856,0.035922583654836214,1.0001248175950306,7.610804623820716,5.7503699945734335,-0.28030469909662514
r5_s143000_l6,5,143000,6,0.315594803123,1.0,13824,-5.572600192460942e-05,0.000630605616606772,-0.04678638204932212,0.04573087245225907,0.036221105458613706,1.0000557260019247,9.921633041463792,6.257060549083959,-0.46100701487893325
r5_s143000_l8,5,143000,8,0.458203932499,1.0,13824,2.7296331013397462e-05,-0.0006591671844944358,-0.04624865092337131,0.04773961044847967,0.03649691391372737,0.9999727036689866,14.629198351667988,11.284744616011503,-0.25956763908273434
r5_s143000_l9,5,143000,9,0.477344238099,1.0,13824,0.0003161360954608016,-9.770570977707393e-05,-0.04553746916353702,0.04673009142279627,0.0360872586449291,0.9996838639045392,15.023682795361513,13.090169744255642,-0.13776626173489848
r5_s143000_l10,5,143000,10,0.710123311225,1.0,13824,-0.00018776617136663355,-0.0002245730211143382,-0.04665117636322975,0.045508638769388224,0.03616400765808481,1.0001877661713667,19.137057837305797,22.456984329899704,0.1599750156138364
