target_id,run_id,step,layer,selected_beta,valid_fraction,comparisons,cosine_mean,cosine_median,cosine_q10,cosine_q90,cosine_sd,directional_disagreement,block_norm_mean,noise_norm_mean,log_noise_block_norm_ratio
r8_s72000_l5,8,72000,5,0.300293254974,1.0,13824,-0.0005699470275542,-0.0009917953866533,-0.0462636958807706,0.0453310336917638,0.036041203018934,1.0005699470275542,12.612575678051346,9.93990365995301,-0.2381370574397877
r8_s72000_l7,8,72000,7,0.358167275628,1.0,13824,0.0001289823313202,0.0001253047448699,-0.0463617753237485,0.0468107983469963,0.0360496891204156,0.9998710176686796,15.809496342721912,13.805549713334551,-0.1355401293721619
r8_s72000_l9,8,72000,9,0.35661446562,1.0,13824,9.959660688394245e-05,1.5558266113657737e-05,-0.0457409061491489,0.0457815803587436,0.036146623275157,0.999900403393116,25.069939266062445,21.066974526685144,-0.1739628636065771
r8_s143000_l1,8,143000,1,0.62324227185,1.0,13824,7.060875117573457e-05,-0.0002225863863714,-0.0459158707410097,0.0469351336359977,0.0361449017231569,0.9999293912488244,5.431120710757871,6.910734301777901,0.24093039361711
r8_s143000_l2,8,143000,2,0.688243954328,1.0,13824,-0.0003099019402752,-0.0003286342689534,-0.0462828762829303,0.0462081901729107,0.0360468436573279,1.0003099019402752,6.591824298414092,8.853393297401015,0.2949706704750453
r8_s143000_l4,8,143000,4,0.649003653765,1.0,13824,-6.075859567621746e-06,-0.0001301728698308,-0.0461015935987234,0.0461271688342094,0.0361370582738242,1.0000060758595677,11.179739796556532,10.627357672761988,-0.0506716046375477
r8_s143000_l5,8,143000,5,0.322765732516,1.0,13824,-0.0006929620483375,-0.0005862186080776,-0.047432417422533,0.0454064581543207,0.035895001367296,1.0006929620483376,7.327096578044196,5.569116954226047,-0.2743428308825156
r8_s143000_l6,8,143000,6,0.326237921249,1.0,13824,-0.000147269388922,-0.0002731685817707,-0.0465224605053663,0.0457876734435558,0.0365214329264087,1.000147269388922,8.63447681752344,6.196753289015895,-0.3317376293431513
r8_s143000_l7,8,143000,7,0.353508845605,1.0,13824,-6.042007223095714e-05,0.0002479998365743,-0.0464769966900348,0.0453651901334524,0.0358219936417726,1.000060420072231,9.20454670312918,7.462753381580114,-0.2097731367139889
r8_s143000_l9,8,143000,9,0.42124957938,1.0,13824,-0.0001047677678881,-3.6715122405439615e-05,-0.0465354017913341,0.0459024395793676,0.0362488077098109,1.000104767767888,14.483061575537754,11.434313868448417,-0.2363609764678
r8_s143000_l10,8,143000,10,0.674721768113,1.0,13824,0.0003682076270304,0.0007103042444214,-0.045653548836708,0.0460676118731498,0.0359029005105386,0.9996317923729696,23.471153136963647,20.71205302817678,-0.1250563383267725
