target_id,run_id,step,layer,family_direction,alpha,tokens,kl,nll_damage,output_logit_norm,output_abs_cosine,hidden_relative_norm
r8_s14000_l1,8,14000,1,block,0.06494376773575,512,0.004170502070337534,0.008294820785522461,23.72732162475586,0.003132653422653675,0.06494578719139099
r8_s14000_l1,8,14000,1,block,0.1298875354715,512,0.017038561403751373,0.02628612518310547,48.17353820800781,0.003106263931840658,0.12988771498203278
r8_s14000_l1,8,14000,1,block,0.259775070943,512,0.07546927034854889,0.09539985656738281,101.08557891845703,0.003063580486923456,0.25977593660354614
r8_s14000_l1,8,14000,1,block,0.519550141886,512,0.5140126943588257,0.546593189239502,244.39752197265625,0.0032524187117815018,0.5195488333702087
r8_s14000_l1,8,14000,1,block,0.779325212829,512,1.673088788986206,1.760514259338379,404.1536865234375,0.0032236003316938877,0.7793246507644653
r8_s14000_l1,8,14000,1,block,1.039100283772,512,2.985457420349121,3.1148533821105957,510.66534423828125,0.0032297971192747355,1.0391005277633667
r8_s14000_l1,8,14000,1,noise,0.06494376773575,1536,0.003647347524141272,0.005596955617269028,22.97360102335612,0.0030540120787918568,0.06494406114021938
r8_s14000_l1,8,14000,1,noise,0.1298875354715,1536,0.015080713046093782,0.02010830243428563,46.28777567545573,0.003088361428429683,0.1298878788948059
r8_s14000_l1,8,14000,1,noise,0.259775070943,1536,0.06701698402563731,0.08141978581746434,95.2776590983073,0.0031311623752117157,0.25977514187494916
r8_s14000_l1,8,14000,1,noise,0.519550141886,1536,0.3750792344411214,0.42486079533894827,208.72040303548178,0.0031491861833880344,0.5195502440134684
r8_s14000_l1,8,14000,1,noise,0.779325212829,1536,1.136817455291748,1.2400140762329102,323.6786397298177,0.003264698510368665,0.7793251077334086
r8_s14000_l1,8,14000,1,noise,1.039100283772,1536,2.059732993443807,2.218922297159831,404.0725809733073,0.0033783530816435814,1.0391000111897786
r8_s14000_l2,8,14000,2,block,0.071475755394125,512,0.00581580912694335,0.005903720855712891,28.343170166015625,0.0031843669712543488,0.07147578150033951
r8_s14000_l2,8,14000,2,block,0.14295151078825,512,0.02591373771429062,0.028368473052978516,59.326133728027344,0.003189758863300085,0.14295199513435364
r8_s14000_l2,8,14000,2,block,0.2859030215765,512,0.14422795176506042,0.1570448875427246,134.44459533691406,0.0033948428463190794,0.2859044075012207
r8_s14000_l2,8,14000,2,block,0.571806043153,512,1.0694551467895508,1.154055118560791,322.88531494140625,0.0034938561730086803,0.5718050599098206
r8_s14000_l2,8,14000,2,block,0.8577090647295,512,2.3813443183898926,2.570502758026123,448.39068603515625,0.0034375940449535847,0.857709527015686
r8_s14000_l2,8,14000,2,block,1.143612086306,512,3.6124253273010254,3.8585891723632812,524.6767578125,0.0037377176340669394,1.1436119079589844
r8_s14000_l2,8,14000,2,noise,0.071475755394125,1536,0.0042686183005571365,0.0015783309936523438,25.442855834960938,0.003042931047578653,0.07147618134816487
r8_s14000_l2,8,14000,2,noise,0.14295151078825,1536,0.017642420406142872,0.014535029729207505,51.26898701985677,0.0030571010429412127,0.14295159777005514
r8_s14000_l2,8,14000,2,noise,0.2859030215765,1536,0.0798804114262263,0.08444229761759425,105.48862965901692,0.0030864140329261622,0.2859031756718953
r8_s14000_l2,8,14000,2,noise,0.571806043153,1536,0.4619828462600708,0.5174020131429033,227.40465291341147,0.003189806671192249,0.5718062520027161
r8_s14000_l2,8,14000,2,noise,0.8577090647295,1536,1.3693923950195312,1.4899498621622724,345.2403564453125,0.0033894510318835578,0.857709805170695
r8_s14000_l2,8,14000,2,noise,1.143612086306,1536,2.3442254861195884,2.5031107266743975,429.83631388346356,0.0035603619956721864,1.1436115503311157
r8_s14000_l4,8,14000,4,block,0.090706426412625,512,0.011657053604722023,0.022674560546875,38.01734924316406,0.0030479365959763527,0.09070717543363571
r8_s14000_l4,8,14000,4,block,0.18141285282525,512,0.05241954326629639,0.07678079605102539,79.62826538085938,0.003125443123281002,0.1814117729663849
