target_id,run_id,step,layer,family_direction,alpha,tokens,kl,nll_damage,output_logit_norm,output_abs_cosine,hidden_relative_norm
r2_s14000_l1,2,14000,1,block,0.076260831794125,512,0.005494366399943829,0.004197359085083008,28.27084732055664,0.0029456382617354393,0.07626307010650635
r2_s14000_l1,2,14000,1,block,0.15252166358825,512,0.022566651925444603,0.021128177642822266,57.675575256347656,0.002967088483273983,0.152520090341568
r2_s14000_l1,2,14000,1,block,0.3050433271765,512,0.11611463129520416,0.12639403343200684,124.75955200195312,0.0032101634424179792,0.3050433397293091
r2_s14000_l1,2,14000,1,block,0.610086654353,512,1.2464020252227783,1.341853141784668,338.2544250488281,0.0035149643663316965,0.610086977481842
r2_s14000_l1,2,14000,1,block,0.9151299815295,512,3.555148124694824,3.734004497528076,488.61199951171875,0.004120765719562769,0.9151301383972168
r2_s14000_l1,2,14000,1,block,1.220173308706,512,4.337548732757568,4.582483768463135,538.6680908203125,0.003963039256632328,1.2201731204986572
r2_s14000_l1,2,14000,1,noise,0.076260831794125,1536,0.0037617779647310576,0.00894443194071437,24.43805758158366,0.0029448628580818572,0.07626095910867055
r2_s14000_l1,2,14000,1,noise,0.15252166358825,1536,0.015570453057686487,0.029008785883585464,49.182996114095054,0.0029286344846089682,0.1525217592716217
r2_s14000_l1,2,14000,1,noise,0.3050433271765,1536,0.07366937150557835,0.11402455965677882,101.91123453776042,0.0029481928795576096,0.3050432900587718
r2_s14000_l1,2,14000,1,noise,0.610086654353,1536,0.5482299327850342,0.6652943293253584,233.47638448079428,0.003308911186953386,0.6100866993268331
r2_s14000_l1,2,14000,1,noise,0.9151299815295,1536,1.7222536007563274,1.8827799161275225,356.1376241048177,0.0034979801469792924,0.9151302774747213
r2_s14000_l1,2,14000,1,noise,1.220173308706,1536,2.654088099797567,2.8232483863830566,425.30811564127606,0.0036291673313826323,1.220173676808675
r2_s14000_l2,2,14000,2,block,0.083472173830875,512,0.006726820487529039,0.006000518798828125,30.606563568115234,0.0031869274098426104,0.08347343653440475
r2_s14000_l2,2,14000,2,block,0.16694434766175,512,0.03182981535792351,0.03527641296386719,64.85675048828125,0.0031817005947232246,0.16694369912147522
r2_s14000_l2,2,14000,2,block,0.3338886953235,512,0.20956379175186157,0.24283909797668457,155.16650390625,0.0032581989653408527,0.3338889479637146
r2_s14000_l2,2,14000,2,block,0.667777390647,512,1.8179389238357544,1.9588227272033691,392.5700988769531,0.0034125724341720343,0.6677772402763367
r2_s14000_l2,2,14000,2,block,1.0016660859705,512,3.431206226348877,3.6284847259521484,493.24151611328125,0.0038174293003976345,1.0016661882400513
r2_s14000_l2,2,14000,2,block,1.335554781294,512,4.3337507247924805,4.5362229347229,549.7529296875,0.004061417188495398,1.335554599761963
r2_s14000_l2,2,14000,2,noise,0.083472173830875,1536,0.004844340806206067,0.008036136627197266,27.397095998128254,0.0030192315268019834,0.08347218732039134
r2_s14000_l2,2,14000,2,noise,0.16694434766175,1536,0.020345623915394146,0.03041561444600438,55.37805938720703,0.0030794980314870677,0.16694440444310507
r2_s14000_l2,2,14000,2,noise,0.3338886953235,1536,0.0991985946893692,0.13485868771870946,115.43775685628255,0.0032445305647949376,0.33388904730478924
r2_s14000_l2,2,14000,2,noise,0.667777390647,1536,0.710997740427653,0.8402614593505859,253.56464131673178,0.0035280499141663313,0.6677769621213278
r2_s14000_l2,2,14000,2,noise,1.0016660859705,1536,1.846857229868571,2.032452901204427,369.8679504394531,0.0037480435955027738,1.0016657908757527
r2_s14000_l2,2,14000,2,noise,1.335554781294,1536,2.8542733192443848,3.048549811045329,462.66260782877606,0.00384002854116261,1.3355543613433838
r2_s14000_l3,2,14000,3,block,0.071161692972875,512,0.005127834156155586,0.0029349327087402344,26.05660057067871,0.0033481784630566835,0.0711621344089508
r2_s14000_l3,2,14000,3,block,0.14232338594575,512,0.02265677973628044,0.02059149742126465,53.578163146972656,0.003417412983253598,0.14232367277145386
r2_s14000_l3,2,14000,3,block,0.2846467718915,512,0.12096935510635376,0.13881826400756836,117.47525024414062,0.0036171344108879566,0.284645676612854
r2_s14000_l3,2,14000,3,block,0.569293543783,512,0.9675418734550476,1.091844081878662,272.428955078125,0.0036382018588483334,0.5692932605743408
r2_s14000_l3,2,14000,3,block,0.8539403156745,512,2.2284984588623047,2.3848423957824707,398.951904296875,0.0034254388883709908,0.8539387583732605
r2_s14000_l3,2,14000,3,block,1.138587087566,512,3.286423683166504,3.447183132171631,509.8193359375,0.0034536682069301605,1.138587474822998
r2_s14000_l3,2,14000,3,noise,0.071161692972875,1536,0.012528400557736555,0.015193303426106919,38.83650461832682,0.002706210439403852,0.07116182893514633
r2_s14000_l3,2,14000,3,noise,0.14232338594575,1536,0.046064784129460655,0.05304543177286769,76.47864023844402,0.00275164811561505,0.1423235386610031
r2_s14000_l3,2,14000,3,noise,0.2846467718915,1536,0.16374734044075012,0.198408842086792,149.1573232014974,0.0028666191889593997,0.2846468389034271
r2_s14000_l3,2,14000,3,noise,0.569293543783,1536,0.7031270662943522,0.8253679275512695,287.0857442220052,0.0031200661323964596,0.5692930817604065
r2_s14000_l3,2,14000,3,noise,0.8539403156745,1536,1.65043838818868,1.8287692070007324,404.3905944824219,0.0033379686065018177,0.8539398312568665
r2_s14000_l3,2,14000,3,noise,1.138587087566,1536,2.6405518849690757,2.844111442565918,490.9771219889323,0.0034882541901121535,1.1385866800944011
r2_s14000_l4,2,14000,4,block,0.04590719796825,512,0.009354635141789913,0.002914905548095703,28.231914520263672,0.0034450492821633816,0.045907553285360336
r2_s14000_l4,2,14000,4,block,0.0918143959365,512,0.037373241037130356,0.026318073272705078,57.177574157714844,0.0034302230924367905,0.09181603789329529
r2_s14000_l4,2,14000,4,block,0.183628791873,512,0.13708548247814178,0.1384563446044922,116.23475646972656,0.0034109787084162235,0.18362927436828613
r2_s14000_l4,2,14000,4,block,0.367257583746,512,0.6317790746688843,0.7106437683105469,243.08139038085938,0.0034997081384062767,0.3672565221786499
r2_s14000_l4,2,14000,4,block,0.550886375619,512,1.6424556970596313,1.7793383598327637,367.1650085449219,0.0036691054701805115,0.5508856177330017
r2_s14000_l4,2,14000,4,block,0.734515167492,512,2.7500786781311035,2.9239516258239746,463.4320068359375,0.0037029054947197437,0.7345153093338013
r2_s14000_l4,2,14000,4,noise,0.04590719796825,1536,0.005059760219107072,0.0021938482920327296,25.270252863566082,0.002600840680922071,0.04590754210948944
r2_s14000_l4,2,14000,4,noise,0.0918143959365,1536,0.02005605958402157,0.01253652572631836,50.01825968424479,0.0025963979618002972,0.09181446830431621
r2_s14000_l4,2,14000,4,noise,0.183628791873,1536,0.07016701499621074,0.05851268768310547,97.57781473795573,0.0025986828841269016,0.18362853427728018
r2_s14000_l4,2,14000,4,noise,0.367257583746,1536,0.24875848988691965,0.2522850036621094,185.40131123860678,0.0026821750992288194,0.3672573169072469
r2_s14000_l4,2,14000,4,noise,0.550886375619,1536,0.571354885896047,0.6014461517333984,264.5108947753906,0.002842627620945374,0.5508861740430196
r2_s14000_l4,2,14000,4,noise,0.734515167492,1536,1.0269304911295574,1.0846974054972334,335.31715901692706,0.0030088791778932014,0.7345150113105774
r2_s14000_l6,2,14000,6,block,0.040928020317375,512,0.0059775132685899734,0.00026798248291015625,21.920291900634766,0.0028658779338002205,0.04092862457036972
r2_s14000_l6,2,14000,6,block,0.08185604063475,512,0.022880492731928825,0.011689186096191406,44.11579132080078,0.002847955795004964,0.08185616880655289
r2_s14000_l6,2,14000,6,block,0.1637120812695,512,0.0697634294629097,0.06365489959716797,88.42184448242188,0.0028555733151733875,0.16371256113052368
r2_s14000_l6,2,14000,6,block,0.327424162539,512,0.2431597113609314,0.27214956283569336,177.42202758789062,0.0029567445162683725,0.32742393016815186
r2_s14000_l6,2,14000,6,block,0.49113624380849996,512,0.612900972366333,0.6921505928039551,265.976806640625,0.0032283207401633263,0.4911339282989502
r2_s14000_l6,2,14000,6,block,0.654848325078,512,1.2018567323684692,1.3322806358337402,352.0264892578125,0.0035327544901520014,0.6548479795455933
r2_s14000_l6,2,14000,6,noise,0.040928020317375,1536,0.004151615547016263,0.005518754323323716,21.752477010091145,0.0025565437972545624,0.04092864195505778
r2_s14000_l6,2,14000,6,noise,0.08185604063475,1536,0.015753667801618576,0.016420284907022964,43.14230092366537,0.0025575018177429834,0.0818563054005305
r2_s14000_l6,2,14000,6,noise,0.1637120812695,1536,0.05273264770706495,0.05527806282043457,84.41589609781902,0.002599540321777264,0.16371212899684906
r2_s14000_l6,2,14000,6,noise,0.327424162539,1536,0.17038172483444214,0.19399070739746094,161.20735677083334,0.002695811058705052,0.32742442687352497
r2_s14000_l6,2,14000,6,noise,0.49113624380849996,1536,0.3623677094777425,0.4128697713216143,230.7879638671875,0.0027886925575633845,0.4911365310351054
r2_s14000_l6,2,14000,6,noise,0.654848325078,1536,0.6300222476323446,0.7051838239034014,293.93226114908856,0.002912006340920925,0.6548486550649008
r2_s14000_l9,2,14000,9,block,0.046341221559875,512,0.009133202955126762,0.004942417144775391,23.566633224487305,0.003229875583201647,0.04634251445531845
