target_id,run_id,step,layer,family_direction,alpha,tokens,kl,nll_damage,output_logit_norm,output_abs_cosine,hidden_relative_norm
r6_s72000_l2,6,72000,2,noise,0.073748332423875,1536,0.005120010736087958,0.005277315775553237,29.94533093770345,0.0028968500749518475,0.07374842713276546
r6_s72000_l2,6,72000,2,noise,0.14749666484775,1536,0.020450690761208534,0.022190650304158677,58.997320810953774,0.0029452995707591376,0.14749684433142343
r6_s72000_l2,6,72000,2,noise,0.2949933296955,1536,0.09140003969271977,0.09630680084228516,121.23995971679688,0.0030130252707749605,0.29499346017837524
r6_s72000_l2,6,72000,2,noise,0.589986659391,1536,0.5462949673334757,0.5446577866872149,262.4958801269531,0.003079333109781146,0.5899866620699564
r6_s72000_l2,6,72000,2,noise,0.8849799890865,1536,1.5801771879196167,1.5845897197723389,390.94903564453125,0.003225568293904265,0.8849800626436869
r6_s72000_l2,6,72000,2,noise,1.179973318782,1536,2.6879111925760903,2.7111966609954834,481.66754150390625,0.003408681989337007,1.1799722909927368
r6_s72000_l3,6,72000,3,block,0.081097137729875,512,0.007418982684612274,0.015501260757446289,35.00890350341797,0.002965393476188183,0.08109639585018158
r6_s72000_l3,6,72000,3,block,0.16219427545975,512,0.03139205649495125,0.0450587272644043,71.66382598876953,0.002937170211225748,0.16219566762447357
r6_s72000_l3,6,72000,3,block,0.3243885509195,512,0.17032182216644287,0.1841123104095459,163.96139526367188,0.0028638511430472136,0.3243870735168457
r6_s72000_l3,6,72000,3,block,0.648777101839,512,1.532084345817566,1.5728552341461182,409.4793395996094,0.003221521619707346,0.6487777233123779
r6_s72000_l3,6,72000,3,block,0.9731656527585,512,3.1572425365448,3.1811020374298096,517.9327392578125,0.0038161894772201777,0.9731666445732117
r6_s72000_l3,6,72000,3,block,1.297554203678,512,4.322885513305664,4.362152338027954,591.5100708007812,0.0037980645429342985,1.2975560426712036
r6_s72000_l3,6,72000,3,noise,0.081097137729875,1536,0.005340568566073974,0.00521540641784668,31.261877695719402,0.002874860151981314,0.0810976376136144
r6_s72000_l3,6,72000,3,noise,0.16219427545975,1536,0.02147253726919492,0.022720813751220703,61.652610778808594,0.0028934170647213855,0.16219455003738403
r6_s72000_l3,6,72000,3,noise,0.3243885509195,1536,0.09982701887687047,0.11274496714274074,127.4931131998698,0.002957428339868784,0.32438881198565167
r6_s72000_l3,6,72000,3,noise,0.648777101839,1536,0.6560268600781759,0.6852346261342364,279.2673746744792,0.003125750149289767,0.6487773656845093
r6_s72000_l3,6,72000,3,noise,0.9731656527585,1536,1.8069594701131184,1.836759964625041,412.54042561848956,0.0033449279920508466,0.9731655120849609
r6_s72000_l3,6,72000,3,noise,1.297554203678,1536,3.0184570948282876,3.0644112428029375,515.2738342285156,0.0035619348442802825,1.29755433400472
r6_s72000_l4,6,72000,4,block,0.09114045000425,512,0.008695567026734352,0.021722078323364258,39.37814712524414,0.0027623260393738747,0.09114342927932739
r6_s72000_l4,6,72000,4,block,0.1822809000085,512,0.03730689734220505,0.057676076889038086,81.17727661132812,0.002799794776365161,0.18228287994861603
r6_s72000_l4,6,72000,4,block,0.364561800017,512,0.2392737865447998,0.26309847831726074,183.73545837402344,0.002867358038201928,0.3645619750022888
r6_s72000_l4,6,72000,4,block,0.729123600034,512,1.7157657146453857,1.7057411670684814,408.08062744140625,0.0030043041333556175,0.7291240096092224
r6_s72000_l4,6,72000,4,block,1.0936854000510001,512,3.358704090118408,3.336918592453003,532.0640869140625,0.0033680873457342386,1.0936849117279053
r6_s72000_l4,6,72000,4,block,1.458247200068,512,3.9971165657043457,3.998656988143921,580.7536010742188,0.0034111649729311466,1.4582487344741821
r6_s72000_l4,6,72000,4,noise,0.09114045000425,1536,0.03538881242275238,0.027523835500081528,69.48486073811848,0.0024428754889716706,0.0911407470703125
r6_s72000_l4,6,72000,4,noise,0.1822809000085,1536,0.11946792403856914,0.10300310452779149,134.25445556640625,0.002504688842842976,0.1822811265786489
r6_s72000_l4,6,72000,4,noise,0.364561800017,1536,0.4498140215873718,0.42774200439453125,253.48892720540366,0.0027013362074891725,0.3645619750022888
r6_s72000_l4,6,72000,4,noise,0.729123600034,1536,1.7656663258870442,1.7517001628875732,447.3046366373698,0.0031657863097886243,0.7291237513224283
r6_s72000_l4,6,72000,4,noise,1.0936854000510001,1536,3.226158380508423,3.2140365441640215,575.3283487955729,0.0034062732787181935,1.0936847527821858
r6_s72000_l4,6,72000,4,noise,1.458247200068,1536,4.253807385762532,4.2577305634816485,654.2353312174479,0.0035134790620456138,1.4582465092341106
r6_s72000_l5,6,72000,5,block,0.035652282344,512,0.0027621525805443525,0.008193492889404297,19.416107177734375,0.002802958944812417,0.03565313667058945
r6_s72000_l5,6,72000,5,block,0.071304564688,512,0.013202882371842861,0.007189273834228516,36.657737731933594,0.0029568327590823174,0.07130596041679382
r6_s72000_l5,6,72000,5,block,0.142609129376,512,0.04643712565302849,0.02670121192932129,73.8741683959961,0.002983803628012538,0.14260916411876678
r6_s72000_l5,6,72000,5,block,0.285218258752,512,0.17938219010829926,0.15776991844177246,159.35975646972656,0.003096193540841341,0.28521937131881714
r6_s72000_l5,6,72000,5,block,0.42782738812800003,512,0.5229048728942871,0.5193402767181396,272.4132995605469,0.003033493645489216,0.4278285503387451
r6_s72000_l5,6,72000,5,block,0.570436517504,512,1.3057650327682495,1.2860839366912842,407.39117431640625,0.003149733180180192,0.5704365968704224
r6_s72000_l5,6,72000,5,noise,0.035652282344,1536,0.008135656515757242,0.0069217681884765625,30.839083353678387,0.0022439774281034866,0.03565287341674169
r6_s72000_l5,6,72000,5,noise,0.071304564688,1536,0.02887997031211853,0.022854963938395034,59.46223068237305,0.002245911629870534,0.07130478322505951
r6_s72000_l5,6,72000,5,noise,0.142609129376,1536,0.09108578413724899,0.08131368954976415,114.91580200195312,0.0023144671383003392,0.14260915915171304
r6_s72000_l5,6,72000,5,noise,0.285218258752,1536,0.2980358898639679,0.2937552134195962,217.964599609375,0.002519457212959727,0.2852190335591634
r6_s72000_l5,6,72000,5,noise,0.42782738812800003,1536,0.6458225647608439,0.652179479598999,309.03297932942706,0.0027092963767548404,0.4278274675210317
r6_s72000_l5,6,72000,5,noise,0.570436517504,1536,1.1164955298105876,1.1323228677113848,388.1363830566406,0.002904551957423488,0.570436934630076
r6_s72000_l6,6,72000,6,block,0.02873209218375,512,0.004356983583420515,-0.0028738975524902344,23.035770416259766,0.002899471204727888,0.028731027618050575
r6_s72000_l6,6,72000,6,block,0.0574641843675,512,0.018049385398626328,-0.0026466846466064453,45.02348709106445,0.002862742403522134,0.05746281147003174
r6_s72000_l6,6,72000,6,block,0.114928368735,512,0.06529942899942398,0.027080059051513672,92.01156616210938,0.002789742313325405,0.11492994427680969
r6_s72000_l6,6,72000,6,block,0.22985673747,512,0.2459135502576828,0.20546555519104004,191.18182373046875,0.002715700538828969,0.2298586368560791
r6_s72000_l6,6,72000,6,block,0.34478510620499997,512,0.605202317237854,0.5792062282562256,287.197509765625,0.0027191159315407276,0.34478554129600525
r6_s72000_l6,6,72000,6,block,0.45971347494,512,1.1491883993148804,1.1347482204437256,371.66552734375,0.002862039487808943,0.4597129821777344
r6_s72000_l6,6,72000,6,noise,0.02873209218375,1536,0.00536906501899163,0.005490700403849136,25.847998936971027,0.002336727765699228,0.028732639426986378
r6_s72000_l6,6,72000,6,noise,0.0574641843675,1536,0.0193055955072244,0.01799496014912938,49.419324239095054,0.0023075335969527564,0.057464368641376495
r6_s72000_l6,6,72000,6,noise,0.114928368735,1536,0.06308917080362637,0.058795928955078125,96.05524444580078,0.002314597756291429,0.11492861310640971
r6_s72000_l6,6,72000,6,noise,0.22985673747,1536,0.19864317774772644,0.1994690100351968,184.61348978678384,0.0024014347388098636,0.22985668977101645
r6_s72000_l6,6,72000,6,noise,0.34478510620499997,1536,0.4175103505452474,0.43072430292765285,264.8973083496094,0.002532007172703743,0.3447851936022441
r6_s72000_l6,6,72000,6,noise,0.45971347494,1536,0.729871412118276,0.7591524918874102,334.74114990234375,0.002723106105501453,0.45971359809239704
r6_s72000_l9,6,72000,9,block,0.048927861010875,512,0.009400686249136925,0.01867198944091797,29.851238250732422,0.0026810141280293465,0.048931896686553955
r6_s72000_l9,6,72000,9,block,0.09785572202175,512,0.03615442290902138,0.04937934875488281,59.55706024169922,0.002678108401596546,0.09785106778144836
r6_s72000_l9,6,72000,9,block,0.1957114440435,512,0.12012849748134613,0.1324784755706787,120.95268249511719,0.0026531373150646687,0.19571232795715332
r6_s72000_l9,6,72000,9,block,0.391422888087,512,0.3914780914783478,0.39928603172302246,250.4442138671875,0.0026421069633215666,0.39142584800720215
r6_s72000_l9,6,72000,9,block,0.5871343321305,512,0.9136271476745605,0.9350488185882568,378.6226806640625,0.0027200565673410892,0.5871344804763794
r6_s72000_l9,6,72000,9,block,0.782845776174,512,1.7650692462921143,1.8481900691986084,484.88409423828125,0.0030679921619594097,0.7828472852706909
r6_s72000_l9,6,72000,9,noise,0.048927861010875,1536,0.01215124192337195,0.0076978206634521484,37.94292449951172,0.0022292159652958312,0.04892804597814878
r6_s72000_l9,6,72000,9,noise,0.09785572202175,1536,0.041008640080690384,0.029794851938883316,73.61667378743489,0.0022410900176813207,0.09785594046115875
r6_s72000_l9,6,72000,9,noise,0.1957114440435,1536,0.11845437437295914,0.09767556190490723,141.91975911458334,0.002308198173219959,0.1957115481297175
r6_s72000_l9,6,72000,9,noise,0.391422888087,1536,0.3732231557369232,0.35445936520894383,265.2777506510417,0.0024915976294626794,0.391422967116038
r6_s72000_l9,6,72000,9,noise,0.5871343321305,1536,0.7855166792869568,0.7791597843170166,368.5734354654948,0.002679765069236358,0.5871347983678182
r6_s72000_l9,6,72000,9,noise,0.782845776174,1536,1.316124399503072,1.324386517206828,453.23046875,0.0028156261735906205,0.7828466097513834
r6_s143000_l1,6,143000,1,block,0.083009831248375,512,0.01594053953886032,0.004726886749267578,104.56934356689453,0.0020197927951812744,0.08301124721765518
r6_s143000_l1,6,143000,1,block,0.16601966249675,512,0.04227050021290779,0.013655424118041992,181.45733642578125,0.0020212826784700155,0.1660195142030716
r6_s143000_l1,6,143000,1,block,0.3320393249935,512,0.18593619763851166,0.17853379249572754,387.9360656738281,0.001951774349436164,0.3320399522781372
r6_s143000_l1,6,143000,1,block,0.664078649987,512,1.4675018787384033,1.5123522281646729,1488.846923828125,0.0014380167704075575,0.664078950881958
r6_s143000_l1,6,143000,1,block,0.9961179749804999,512,4.308813571929932,4.453099012374878,5164.9091796875,0.0014538979157805443,0.9961170554161072
r6_s143000_l1,6,143000,1,block,1.328157299974,512,5.3789191246032715,5.521228551864624,7027.94970703125,0.0012842192081734538,1.328157901763916
r6_s143000_l1,6,143000,1,noise,0.083009831248375,1536,0.014611796165506044,0.005051136016845703,91.44948069254558,0.0019340772414579988,0.08301001042127609
r6_s143000_l1,6,143000,1,noise,0.16601966249675,1536,0.0345688263575236,0.026066621144612778,160.9197235107422,0.0019187304036070902,0.1660198519627253
r6_s143000_l1,6,143000,1,noise,0.3320393249935,1536,0.1224299818277359,0.14111312230428075,350.79355875651044,0.001589763017060856,0.3320389787356059
r6_s143000_l1,6,143000,1,noise,0.664078649987,1536,0.6758790413538615,0.7662061850229902,956.154296875,0.0012366605224087834,0.6640786528587341
r6_s143000_l1,6,143000,1,noise,0.9961179749804999,1536,1.7781798442204793,1.895584026972453,1422.1592203776042,0.0013013583763192098,0.996117909749349
r6_s143000_l1,6,143000,1,noise,1.328157299974,1536,2.8487112522125244,2.958085775375366,1524.7810465494792,0.0015054946998134255,1.3281573057174683
r6_s143000_l2,6,143000,2,block,0.083009831248375,512,0.015085110440850258,0.01854872703552246,101.49552917480469,0.0019095528405159712,0.08301226794719696
r6_s143000_l2,6,143000,2,block,0.16601966249675,512,0.03661104291677475,0.0560908317565918,173.50387573242188,0.0017878401558846235,0.16601678729057312
r6_s143000_l2,6,143000,2,block,0.3320393249935,512,0.16195029020309448,0.21185755729675293,425.9964599609375,0.0016189566813409328,0.33203795552253723
r6_s143000_l2,6,143000,2,block,0.664078649987,512,1.3632495403289795,1.4475619792938232,1299.93115234375,0.0014028782024979591,0.6640788316726685
r6_s143000_l2,6,143000,2,block,0.9961179749804999,512,3.0802440643310547,3.2725560665130615,1530.1224365234375,0.0017367838881909847,0.9961159229278564
r6_s143000_l2,6,143000,2,block,1.328157299974,512,4.607453346252441,4.851650953292847,2380.214599609375,0.0018496176926419139,1.3281562328338623
r6_s143000_l2,6,143000,2,noise,0.083009831248375,1536,0.014874556412299475,0.006445487340291489,86.82584635416667,0.001983162248507142,0.08301013211409251
