experiment,magnitude_definition,run_id,stage,step,high_layer,high_alpha,low_layer,low_alpha,high_top1_damage,low_top1_damage,directional_ds_contrast,high_kl,low_kl,absolute_kl_gap,high_nll_damage,low_nll_damage,absolute_nll_gap,high_magnitude,low_magnitude,magnitude_log_gap,magnitude_ratio,match_score
A,activation_absolute_rms,4,pilot,72000,2,1.0,3,1.0,0.509548611111111,0.384765625,0.12478298611111105,0.9297419720225865,0.496787663963106,0.4329543080594805,0.9807112481858996,0.5231547090742326,0.45755653911166705,0.46425660120116347,0.4632888171407912,0.0020867644698063246,1.0020889432780722,0.01756491220309602
A,activation_absolute_rms,4,pilot,72000,2,0.75,3,0.75,0.3485243055555555,0.2688802083333333,0.07964409722222221,0.38148084614011973,0.21782281332545814,0.1636580328146616,0.4047839111751981,0.2274188995361328,0.17736501163906526,0.3481926454438103,0.34746644894282025,0.0020877949289641487,1.0020899758903328,0.02026868659350292
A,activation_absolute_rms,4,pilot,72000,2,0.5,3,0.5,0.21006944444444442,0.16970486111111108,0.04036458333333334,0.12195314632521735,0.07701020687818527,0.04494293944703208,0.12170288297865135,0.08159894413418245,0.0401039388444689,0.23212830060058173,0.2316444085703956,0.0020867644698063246,1.0020889432780722,0.021445025889220502
A,activation_absolute_rms,4,pilot,72000,1,0.75,6,0.5,0.3053385416666667,0.1859809027777778,0.1193576388888889,0.26928815576765275,0.08782980756627189,0.18145834820138085,0.27595538563198535,0.11601347393459764,0.1599419116973877,0.2579424778620402,0.25581570466359455,0.008279324473917226,1.0083136928643315,0.08505257478916942
A,activation_absolute_rms,4,pilot,72000,1,1.0,4,0.5,0.4427083333333333,0.20768229166666666,0.23502604166666666,0.6804670360353259,0.11118438508775498,0.5692826509475709,0.7003476884629992,0.09040305349561913,0.60994463496738,0.3439234826299879,0.3408359653419919,0.009017876922264434,1.0090586604758627,0.08892326739338383
A,activation_absolute_rms,4,pilot,72000,1,0.5,4,0.25,0.18858506944444445,0.09483506944444446,0.09374999999999999,0.08713556577761968,0.02788558912773927,0.05924997664988041,0.08545607990688753,0.016641431384616528,0.068814648522271,0.17196174131499395,0.17041798267099595,0.009017876922264434,1.0090586604758627,0.09402359413636073
A,activation_absolute_rms,4,pilot,72000,5,1.0,8,0.75,0.30815972222222227,0.2311197916666667,0.07703993055555555,0.27040500442186993,0.14052809526522955,0.12987690915664038,0.29621436860826283,0.15360736846923842,0.14260700013902441,0.40529940856827634,0.39978580342398745,0.013697162147671603,1.0137913980363167,0.14241266001068004
A,activation_absolute_rms,4,pilot,72000,9,1.0,10,0.75,0.38519965277777785,0.2615017361111111,0.12369791666666674,0.4814636839760675,0.21396647062566546,0.267497213350402,0.5562727716233996,0.1931949721442329,0.36307779947916674,0.8519308964411417,0.834958016872406,0.020123971684387894,1.020327823945344,0.20846691979979312
A,activation_absolute_rms,4,pilot,72000,8,1.0,10,0.5,0.3129340277777778,0.181640625,0.1312934027777778,0.28268598185645205,0.09001168691449696,0.1926742949419551,0.3051502969529894,0.07322480943467902,0.23192548751831038,0.5330479939778646,0.556640280617608,0.04330775043249114,1.044259216630169,0.4524607162013599
A,activation_absolute_rms,4,pilot,72000,8,0.5,10,0.25,0.16102430555555558,0.09223090277777779,0.06879340277777779,0.05650179419252607,0.02155000447399087,0.0349517897185352,0.06451537874009879,0.011283000310262045,0.05323237842983674,0.2665239969889323,0.278320140308804,0.04330775043249114,1.044259216630169,0.4540379412535941
A,activation_absolute_rms,4,pilot,72000,5,0.5,9,0.25,0.1586371527777778,0.08615451388888888,0.07248263888888891,0.06349069832099809,0.018240728519029085,0.045249969801969006,0.07256786028544122,0.032430066002740045,0.04013779428270118,0.20264970428413817,0.21298272411028543,0.04973216112765723,1.050989562815543,0.5213402534974844
A,activation_absolute_rms,4,pilot,72000,7,1.0,9,0.5,0.3127170138888889,0.18619791666666666,0.12651909722222224,0.26386935346656376,0.08334377987517251,0.18052557359139126,0.326657745573256,0.11460778448316795,0.21204996109008806,0.44929208026991946,0.42596544822057086,0.05331495358455025,1.0547617938187084,0.5575783661815735
A,activation_absolute_rms,4,pilot,72000,4,1.0,9,0.75,0.5703125,0.2877604166666667,0.2825520833333333,1.1868456999460857,0.2220627334382799,0.9647829665078058,1.1755172941419816,0.27371528413560675,0.9018020100063748,0.6816719306839838,0.6389474338955349,0.06472631413430636,1.06686699800634,0.6694644568419006
A,activation_absolute_rms,4,pilot,143000,4,1.0,10,0.5,0.5974392361111112,0.29535590277777773,0.3020833333333334,1.4160001542833118,0.24046586950620016,1.1755342847771117,1.3510966830783417,0.26074356502956836,1.0903531180487733,0.42412953906589085,0.4229232602649265,0.002848180461418485,1.002852240380935,0.01812793370533053
A,activation_absolute_rms,4,pilot,143000,4,0.5,10,0.25,0.24392361111111113,0.19314236111111108,0.050781250000000056,0.15310019585821363,0.06310768384072517,0.08999251201748847,0.11203585730658643,0.0706760618421766,0.04135979546440982,0.21206476953294542,0.21146163013246325,0.002848180461418485,1.002852240380935,0.02898335143292676
A,activation_absolute_rms,4,pilot,143000,2,1.0,6,0.75,0.556640625,0.3680555555555555,0.18858506944444448,1.0870667497316997,0.33798007170359295,0.7490866780281067,1.0910951296488443,0.3778248098161486,0.7132703198326957,0.2880549927552541,0.28972822427749634,0.0057919169351904965,1.0058087225159256,0.05327826561545568
A,activation_absolute_rms,4,pilot,143000,1,1.0,5,0.75,0.4793836805555556,0.2701822916666667,0.2092013888888889,0.8002589146296183,0.2029423846138848,0.5973165300157335,0.7809365060594348,0.2261756791008843,0.5547608269585504,0.2023270047373242,0.20401422182718912,0.008304482420430593,1.00833906028538,0.08115795162229503
